election_year,smd_id,external_id,candidate_name,votes,vote_share,ranking,winner,write_in_winner,margin_of_victory,margin_of_victory_percentage,num_candidates,total_votes
2020,smd_5B01,0b20a41528c35be1eeeaffa8702500dd4c6466cdc2b12c4314d1409b,Steven Couper,275,0.20491803278688525,2.0,False,False,-781,-0.5819672131147541,3,1342
2020,smd_5B01,,Write-in,11,0.00819672131147541,3.0,False,False,-1045,-0.7786885245901639,3,1342
2020,smd_5B02,a2eb78fb73e274d94c4b4401a990e58e903fba8722cd4a3c3ec60dc5,Ursula Higgins,1060,0.940550133096717,1.0,True,False,993.0,0.881100266193434,2,1127
2020,smd_5B02,,Write-in,67,0.05944986690328305,2.0,False,False,-993,-0.881100266193434,2,1127
2020,smd_5B03,93f50d19fdcd68a3810b083d9533ebb3944f914401c72c320a8ad952,Prita Piekara,940,0.9456740442655935,1.0,True,False,886.0,0.8913480885311871,2,994
2020,smd_5B03,,Write-in,54,0.05432595573440644,2.0,False,False,-886,-0.8913480885311871,2,994
2020,smd_5B04,e5913ccebd306c1e914783ec86f43049976d4eba393199d78af7c7f7,Ra Amin,1162,0.9587458745874587,1.0,True,False,1112.0,0.9174917491749175,2,1212
2020,smd_5B04,,Write-in,50,0.041254125412541254,2.0,False,False,-1112,-0.9174917491749175,2,1212
2020,smd_5B05,3cb6e68bae3713dcb653ea45c0a60f51aedb269fb74245c8f8b3ead6,Colleen Costello,604,0.5012448132780083,1.0,True,False,36.0,0.029875518672199175,3,1205
2020,smd_5B05,099bd4a6b098303df4183bc198611f679ec79562e33cc6c7de5af733,"John J. Feeley, Jr.",568,0.4713692946058091,2.0,False,False,-36,-0.029875518672199175,3,1205
2020,smd_5B05,,Write-in,33,0.027385892116182572,3.0,False,False,-571,-0.4738589211618257,3,1205
2020,smd_5C01,e445c2168de08a51e14f06080bb5596f537c32c5baaee317327d5498,Gail A. Brevard,623,0.560251798561151,1.0,True,False,149.0,0.13399280575539563,3,1112
2020,smd_5C01,4c3725204118e5ff91cf31fda1b6d3478553a05b0d8d8a44dab1371b,Michael Triebwasser,474,0.4262589928057554,2.0,False,False,-149,-0.13399280575539563,3,1112
2020,smd_5C01,,Write-in,15,0.013489208633093525,3.0,False,False,-608,-0.5467625899280575,3,1112
2020,smd_5C02,9fb45f18586a2b18bb7893ff617a2804e4a8a857e6bb6534cdd7907d,Lauren Rogers,507,0.5522875816993464,1.0,True,False,110.0,0.11982570806100223,3,918
2020,smd_5C02,b5d8181d5103720ba12710bd9ebde623a3f124e18749c3849a908212,Ashlee G Mercer,397,0.4324618736383442,2.0,False,False,-110,-0.11982570806100223,3,918
2020,smd_5C02,,Write-in,14,0.015250544662309368,3.0,False,False,-493,-0.5370370370370371,3,918
2020,smd_5C03,05994f4b50153e77b9fd2e6697d38993ac88e9431fea0e486fafef62,Pierre Hines,1467,0.9632304661851608,1.0,True,False,1411.0,0.9264609323703217,2,1523
2020,smd_5C03,,Write-in,56,0.036769533814839134,2.0,False,False,-1411,-0.9264609323703217,2,1523
2020,smd_5C04,d1b834b75957ab4897b437312c41a767e40760757b800aac831ad901,Jacqueline Manning,889,0.9621212121212122,1.0,True,False,854.0,0.9242424242424243,2,924
2020,smd_5C04,,Write-in,35,0.03787878787878788,2.0,False,False,-854,-0.9242424242424243,2,924
2020,smd_5C05,b38f9616fde0de01c3d895b23128c729dec8a8ed21f6a9c9f935433e,Darlene M. Oliver,461,0.41568981064021643,1.0,True,False,110.0,0.09918845807033366,4,1109
2020,smd_5C05,33adb546aae0961526df68d0c0b6381a2082183f11d0bd9f63578fcd,Raymond Chandler,351,0.31650135256988277,2.0,False,False,-110,-0.09918845807033366,4,1109
2020,smd_5C05,7465ae9dc195f32c3dc9e68ecf4aef67003e82799930bd192c8471b6,Justin R Riordan,276,0.24887285843101895,3.0,False,False,-185,-0.16681695220919748,4,1109
2020,smd_5C05,,Write-in,21,0.018935978358881875,4.0,False,False,-440,-0.39675383228133454,4,1109
2020,smd_5C06,acc671c7b7bf8703ec40b9fdd02d9474d779815ec8b5c36343df25ce,"Harry L Thomas, III",432,0.5058548009367682,1.0,True,False,78.0,0.09133489461358313,3,854
2020,smd_5C06,477f637141b750f461dbebd656564e37d9524593c2eca155e0dcc7e1,Thaddeus James,354,0.41451990632318503,2.0,False,False,-78,-0.09133489461358313,3,854
2020,smd_5C06,,Write-in,68,0.07962529274004684,3.0,False,False,-364,-0.42622950819672134,3,854
2020,smd_5C07,2402b9fd3062114d73891afc3ad157f56c1d5a360224760aa1b343b8,Jeremiah Montague Jr,954,0.9626639757820383,1.0,True,False,917.0,0.9253279515640767,2,991
2020,smd_5C07,,Write-in,37,0.03733602421796166,2.0,False,False,-917,-0.9253279515640767,2,991
2020,smd_5D01,8bf4257065c6e2924078f26b9702791af34dd34eae5ca75cacf2fb9e,Sebrena L. Rhodes,851,0.9561797752808989,1.0,True,False,812.0,0.9123595505617978,2,890
2020,smd_5D01,,Write-in,39,0.043820224719101124,2.0,False,False,-812,-0.9123595505617978,2,890
2020,smd_5D02,895950f11bd04a1ab51b033d02dab20b2a37a345b4237d3e8e609999,Salvador Sauceda-Guzman,772,0.947239263803681,1.0,True,False,729.0,0.8944785276073619,2,815
2020,smd_5D02,,Write-in,43,0.05276073619631902,2.0,False,False,-729,-0.8944785276073619,2,815
2020,smd_5D03,495d3ce857da39654ac447f4c07b5d79cba68fd856bbc324ebc947fb,Latoya R. Moore,484,0.48111332007952284,1.0,True,False,159.0,0.15805168986083495,4,1006
2020,smd_5D03,ad47cd391a9cee4780abb98b92e80e5245d6cce4363620dcbecc0a58,Sean Barry,325,0.3230616302186879,2.0,False,False,-159,-0.15805168986083495,4,1006
2020,smd_5D03,da2f1f1b2ef623fe95f9c436dadf11ccb7a1b72e5a347a047eee4d32,James Butler,188,0.18687872763419483,3.0,False,False,-296,-0.294234592445328,4,1006
2020,smd_5D03,,Write-in,9,0.008946322067594433,4.0,False,False,-475,-0.4721669980119284,4,1006
2020,smd_5D04,a66d7d7b5eecffbcbaaaf21fec829999d2bf2870c9435a10518fa55a,Bernice S Blacknell,616,0.9716088328075709,1.0,True,False,598.0,0.9432176656151419,2,634
2020,smd_5D04,,Write-in,18,0.028391167192429023,2.0,False,False,-598,-0.9432176656151419,2,634
2020,smd_5D05,3dadefddf1e9daa83ce5203e508fbf6877a6d79fa11ec90ab23a25fa,Sydelle Moore,432,0.5155131264916468,1.0,True,False,36.0,0.04295942720763729,3,838
2020,smd_5D05,1d4a0847e738f7125ff74079825f3ef32b37b731a918a5e2ac54d664,Kathy Henderson,396,0.47255369928400953,2.0,False,False,-36,-0.04295942720763729,3,838
2020,smd_5D05,,Write-in,10,0.011933174224343675,3.0,False,False,-422,-0.5035799522673031,3,838
2020,smd_5D06,602012bab8fd136d1b45d999821e4db3be4c721c9f2baea5a011e976,Zachary Hoffman,557,0.45693191140278916,1.0,True,False,160.0,0.13125512715340443,4,1219
2020,smd_5D06,231d919a6551cbb3b937837900c7f962ea035f10073878062e7f69fd,Marina Budimir,397,0.32567678424938473,2.0,False,False,-160,-0.13125512715340443,4,1219
2020,smd_5D06,5134d9253d18c19dc3988d4887297ae1da31174265783278132f9368,Michael Lussier,233,0.1911402789171452,3.0,False,False,-324,-0.26579163248564397,4,1219
2020,smd_5D06,,Write-in,32,0.026251025430680888,4.0,False,False,-525,-0.4306808859721083,4,1219
2020,smd_5D07,69df50f64b134521d16a32fd9d19fe6eeacc626188d523c3c1d3a2aa,Stephen Cobb,860,0.947136563876652,1.0,True,False,812.0,0.894273127753304,2,908
2020,smd_5D07,,Write-in,48,0.05286343612334802,2.0,False,False,-812,-0.894273127753304,2,908
2020,smd_5E01,fc2780246a49cf30327d3b10bd5ab73c2c5e3f6652fb9c47615e6bdc,Michael Braeuninger,581,0.5481132075471699,1.0,True,False,125.0,0.11792452830188682,3,1060
2020,smd_5E01,33bcadc2ad0f9aa2581a6c783d7cf6815966ee6756b55ac6b79be9c4,Quest Skinner,456,0.43018867924528303,2.0,False,False,-125,-0.11792452830188682,3,1060
2020,smd_5E01,,Write-in,23,0.02169811320754717,3.0,False,False,-558,-0.5264150943396226,3,1060
2020,smd_5E02,0792a355bb2c93d506c0c2fb1388a4b2e07be80e7cd8889a9626750a,Patricia L. Williams,614,0.9715189873417721,1.0,True,False,596.0,0.9430379746835442,2,632
2020,smd_5E02,,Write-in,18,0.028481012658227847,2.0,False,False,-596,-0.9430379746835442,2,632
2020,smd_5E03,d32320dc96a1a74f25982445084a812fedc587c115d5c2a83a001a7a,Denise L. Wright,1130,0.6424104604889141,1.0,True,False,528.0,0.3001705514496873,3,1759
2020,smd_5E03,bd92665e7883dba532539ad2b57c0f4efee4d84fa7b791a1c7316b17,Mike Kaercher,602,0.34223990903922685,2.0,False,False,-528,-0.3001705514496873,3,1759
2020,smd_5E03,,Write-in,27,0.015349630471859011,3.0,False,False,-1103,-0.6270608300170551,3,1759
2020,smd_5E04,e6dd1c7c2faff277f2ba1d41e404941fdf905ab9cdb26360ad25dc03,Sylvia M. Pinkney,970,0.7835218093699515,1.0,True,False,723.0,0.5840064620355412,3,1238
2020,smd_5E04,8336c2605d83eebf0e7f95378fffa2e11a0f390b14d8ef44f24aa81c,Mary L. Farmer-Allen,247,0.19951534733441034,2.0,False,False,-723,-0.5840064620355412,3,1238
2020,smd_5E04,,Write-in,21,0.016962843295638127,3.0,False,False,-949,-0.7665589660743134,3,1238
2020,smd_5E05,56c518b66587c8bdb2a868e29a7baf02ca488cb0a8bf5b78fbc589b2,Bradley A. Thomas,1116,0.9645635263612792,1.0,True,False,1075.0,0.9291270527225584,2,1157
2020,smd_5E05,,Write-in,41,0.03543647363872083,2.0,False,False,-1075,-0.9291270527225584,2,1157
2020,smd_5E06,1e29d451bd192b2a7b9f45dcb0d78fd48c0643c8ecdb621a0065be1f,Karla M. Lewis,935,0.9521384928716904,1.0,True,False,888.0,0.9042769857433808,2,982
2020,smd_5E06,,Write-in,47,0.04786150712830957,2.0,False,False,-888,-0.9042769857433808,2,982
2020,smd_5E07,51a08ec00719fb4f0e34e460f0608488dbb800ab4688ad18f548ad18,Bertha Holliday,752,0.6744394618834081,1.0,True,False,415.0,0.3721973094170404,3,1115
2020,smd_5E07,4df50abcfbf87955abd58bd440a43ceaded707ac12f8b7f76207529d,Sharon Burns,337,0.3022421524663677,2.0,False,False,-415,-0.3721973094170404,3,1115
2020,smd_5E07,,Write-in,26,0.023318385650224215,3.0,False,False,-726,-0.6511210762331838,3,1115
2020,smd_5E08,9f3400d29a362ef76f99dcdcb3966fd6027ee9a8a771bc883171c925,Robert Vinson Brannum,825,0.9450171821305842,1.0,True,False,777.0,0.8900343642611683,2,873
2020,smd_5E08,,Write-in,48,0.054982817869415807,2.0,False,False,-777,-0.8900343642611683,2,873
2020,smd_5E09,02ea1f7c67708e0792be28829555dde1fefb3fa982edd2cc643f5aba,C Dianne Barnes,554,0.5251184834123223,1.0,True,False,291.0,0.2758293838862559,4,1055
2020,smd_5E09,90ee5239be363e4d02d2bcd9ec9541e18a2a7903b46c3d661428aa2d,Brandon Robert Watts,263,0.24928909952606634,2.0,False,False,-291,-0.2758293838862559,4,1055
2020,smd_5E09,aefe6caa11dd299798b3d1679bfd895c2b16e2ac556915df21e50469,Kirby Vining,225,0.2132701421800948,3.0,False,False,-329,-0.3118483412322275,4,1055
2020,smd_5E09,,Write-in,13,0.012322274881516588,4.0,False,False,-541,-0.5127962085308057,4,1055
2020,smd_5E10,1557fced49fef292f00e019478c1f807eee9cb8302b3596670e012f3,Sally Hobaugh,636,0.5007874015748032,1.0,True,False,9.0,0.007086614173228367,3,1270
2020,smd_5E10,3c51a3d3f5f443db58f20f8cf1dc3b7d3016ee907006f784d4882c60,Nancy Darlene Jones,627,0.4937007874015748,2.0,False,False,-9,-0.007086614173228367,3,1270
2020,smd_5E10,,Write-in,7,0.005511811023622047,3.0,False,False,-629,-0.49527559055118114,3,1270
2020,smd_6A01,971c99b3463d3c1f1f7df444f4239535133087791dc7948ccf3c17fb,Keya Chatterjee,703,0.5441176470588235,1.0,True,False,133.0,0.1029411764705882,3,1292
2020,smd_6A01,31615ab75c74bd0d4a401da1bfbb7d2dff8d56814e9f7267bd52956f,Marie-Claire Brown,570,0.4411764705882353,2.0,False,False,-133,-0.1029411764705882,3,1292
2020,smd_6A01,,Write-in,19,0.014705882352941176,3.0,False,False,-684,-0.5294117647058824,3,1292
2020,smd_6A02,1cfb30385c908bd58fa4afaa320404fc699e432eba2f5847fbedba71,Phil Toomajian,873,0.9336898395721925,1.0,True,False,811.0,0.8673796791443851,2,935
2020,smd_6A02,,Write-in,62,0.06631016042780749,2.0,False,False,-811,-0.8673796791443851,2,935
2020,smd_6A03,503f770f60523af242b570a47d23383b5b9c8508281302e3acd67d14,Michael Soderman,947,0.9488977955911824,1.0,True,False,896.0,0.8977955911823647,2,998
2020,smd_6A03,,Write-in,51,0.05110220440881764,2.0,False,False,-896,-0.8977955911823647,2,998
2020,smd_6A04,10790f25b32c3e9689c5349480e07c967d35ece44a9a72e971374622,Amber Gove,1022,0.7953307392996108,1.0,True,False,770.0,0.5992217898832685,3,1285
2020,smd_6A04,fd666402f8eb16362c3d74b12431aa33fa94edd25b348dec71824440,Ali Gardezi,252,0.1961089494163424,2.0,False,False,-770,-0.5992217898832685,3,1285
2020,smd_6A04,,Write-in,11,0.008560311284046693,3.0,False,False,-1011,-0.7867704280155642,3,1285
2020,smd_6A05,85efcfe06d0546b1d25488b5b7440e9e34ee9d2775ad113170558e6e,Laura Gentile,1093,0.8579277864992151,1.0,True,False,927.0,0.7276295133437991,3,1274
2020,smd_6A05,6f9fb364f7bb531e88484760bcaef07bdb57db859f697f676e6af1e0,Timothy W. Drake,166,0.130298273155416,2.0,False,False,-927,-0.7276295133437991,3,1274
2020,smd_6A05,,Write-in,15,0.011773940345368918,3.0,False,False,-1078,-0.8461538461538461,3,1274
2020,smd_6A06,ce933fb972cb43ebf064b2a4f96c13ba5a938bf2b23fa888fa0eba03,Robb Dooling,621,0.4847775175644028,1.0,True,False,61.0,0.047619047619047616,4,1281
2020,smd_6A06,71a110c7e70e0d13d9d19923efadb1f7e3d21cb3c59e31f9e3c0326e,Kate Robinson,560,0.4371584699453552,2.0,False,False,-61,-0.047619047619047616,4,1281
2020,smd_6A06,4bcb962b8fd94fbd1adb2f0eb54e6e86f0fd180af05a928294ee8967,"H.J. Amons, Sr",91,0.07103825136612021,3.0,False,False,-530,-0.4137392661982826,4,1281
2020,smd_6A06,,Write-in,9,0.00702576112412178,4.0,False,False,-612,-0.477751756440281,4,1281
2020,smd_6A07,a78f160ec9f6048cb71d7fbc213bbd1b6eac6e3384211e6c7f6655d0,Sondra Phillips-Gilbert,648,0.6189111747851003,1.0,True,False,326.0,0.3113658070678128,4,1047
2020,smd_6A07,e8d538a254ecb908750543c8a66000f2e1e0c6d9753fc8b87264433b,Daniel M. Lee,322,0.30754536771728747,2.0,False,False,-326,-0.3113658070678128,4,1047
2020,smd_6A07,005bf0153e30cd626e83a37ecfb520b404a931ec2c9ed8fca5324e07,Rico Dancy,64,0.061127029608404965,3.0,False,False,-584,-0.5577841451766953,4,1047
2020,smd_6A07,,Write-in,13,0.012416427889207259,4.0,False,False,-635,-0.606494746895893,4,1047
2020,smd_6A08,adfa76b0bfb50544d9930410e456fc0ffcbc4e8046d9090c60438b21,Brian Alcorn,1025,0.9455719557195572,1.0,True,False,966.0,0.8911439114391144,2,1084
2020,smd_6A08,,Write-in,59,0.0544280442804428,2.0,False,False,-966,-0.8911439114391144,2,1084
2020,smd_6B01,7bcddc9837df092781693458ae528ada83be54e8ab676adb17293be8,Jennifer E. Samolyk,674,0.912043301759134,1.0,True,False,609.0,0.8240866035182679,2,739
2020,smd_6B01,,Write-in,65,0.08795669824086604,2.0,False,False,-609,-0.8240866035182679,2,739
2020,smd_6B02,2daa5c2c58832d64cee22e9251a655f117dbebe0db49396362bcf2a7,Gerald Sroufe,893,0.944973544973545,1.0,True,False,841.0,0.88994708994709,2,945
2020,smd_6B02,,Write-in,52,0.05502645502645503,2.0,False,False,-841,-0.88994708994709,2,945
2020,smd_6B03,6377154f2877f0755af9fd763825a865e5a3d67201522568e13bc411,Brian Ready,788,0.7222731439046746,1.0,True,False,505.0,0.46287809349220893,3,1091
2020,smd_6B03,a97bd3ec14f6a470ac88797cb45f6178531a766ea50941f2c55d0970,Gerardo Mijares,283,0.25939505041246563,2.0,False,False,-505,-0.46287809349220893,3,1091
2020,smd_6B03,,Write-in,20,0.01833180568285976,3.0,False,False,-768,-0.7039413382218148,3,1091
2020,smd_6B04,e68ffb715683850866d68f869df53fe7abe102f200e1fb719818471e,Kirsten Oldenburg,840,0.9459459459459459,1.0,True,False,792.0,0.8918918918918919,2,888
2020,smd_6B04,,Write-in,48,0.05405405405405406,2.0,False,False,-792,-0.8918918918918919,2,888
2020,smd_6B05,20f47e9b007210b47147782edff636ebf57e548b5900e46faf4904da,Steve Holtzman,1028,0.9809160305343512,1.0,True,False,1008.0,0.9618320610687023,2,1048
2020,smd_6B05,,Write-in,20,0.019083969465648856,2.0,False,False,-1008,-0.9618320610687023,2,1048
2020,smd_6B06,a89f8908add03119c9595f23f7acbc44ad90c0d6edb89f849d4c34ab,Corey Holman,1186,0.9665851670741646,1.0,True,False,1145.0,0.9331703341483293,2,1227
2020,smd_6B06,,Write-in,41,0.03341483292583537,2.0,False,False,-1145,-0.9331703341483293,2,1227
2020,smd_6B07,,Write-in,301,1.0,1.0,True,True,0,0.0,1,301
2020,smd_6B08,ce1bf929cecde30de1ef10d726df07209bbb024235eab72edc5253df,Peter Wright,784,0.7389255419415646,1.0,True,False,543.0,0.5117813383600377,3,1061
2020,smd_6B08,03fe96dcc080ebb9fc1cb14cdc63d9a61eb1af997aae3637250a53cf,Paul Blair,241,0.22714420358152687,2.0,False,False,-543,-0.5117813383600377,3,1061
2020,smd_6B08,,Write-in,36,0.033930254476908575,3.0,False,False,-748,-0.704995287464656,3,1061
2020,smd_6B09,36ac737d95c357c9d338427fc92f608785a7bb3497839d28f714990a,Alison Horn,811,0.5972017673048601,1.0,True,False,283.0,0.20839469808541972,3,1358
2020,smd_6B09,45c4f4bfb3eced5d9d7ec7910621b83d062a639b07919bd00087ec66,R. Andrè Speaks,528,0.38880706921944036,2.0,False,False,-283,-0.20839469808541972,3,1358
2020,smd_6B09,,Write-in,19,0.013991163475699559,3.0,False,False,-792,-0.5832106038291606,3,1358
2020,smd_6B10,22ba81d21199bc9b06bfc87fee5a4b832457a6f0f33cb3fb7c0e7788,Kathryn Denise Rucker Krepp,1018,0.9356617647058824,1.0,True,False,948.0,0.8713235294117647,2,1088
2020,smd_6B10,,Write-in,70,0.06433823529411764,2.0,False,False,-948,-0.8713235294117647,2,1088
2020,smd_6C01,fafcbe50a88db5486d1295f88870206c92a1afa27c5e15f8739850b6,Christine Healey,776,0.9556650246305419,1.0,True,False,740.0,0.9113300492610839,2,812
2020,smd_6C01,,Write-in,36,0.04433497536945813,2.0,False,False,-740,-0.9113300492610839,2,812
2020,smd_6C02,58e6c5927dd7c79aecd9d1ac8f43d77eec8ac711ebed6cad4a25fce2,Karen Wirt,479,0.9392156862745098,1.0,True,False,448.0,0.8784313725490196,2,510
2020,smd_6C02,,Write-in,31,0.060784313725490195,2.0,False,False,-448,-0.8784313725490196,2,510
2020,smd_6C03,00596f8b4782faeff1a25dc1a0b1ba8f6fde650a8b77bf9f3e824d41,Jay Adelstein,1048,0.9535941765241128,1.0,True,False,997.0,0.9071883530482256,2,1099
2020,smd_6C03,,Write-in,51,0.04640582347588717,2.0,False,False,-997,-0.9071883530482256,2,1099
2020,smd_6C04,e815f7ec974e4ae582b89e2d53e533acd6489ad53fe96821e979f345,Mark Eckenwiler,1108,0.9089417555373257,1.0,True,False,997.0,0.8178835110746514,2,1219
2020,smd_6C04,,Write-in,111,0.09105824446267433,2.0,False,False,-997,-0.8178835110746514,2,1219
2020,smd_6C05,e94c658e00c561d19dd484a8e7072eee0b7871fa7a22be312ab42df5,Joel Kelty,1354,0.9468531468531468,1.0,True,False,1278.0,0.8937062937062936,2,1430
2020,smd_6C05,,Write-in,76,0.05314685314685315,2.0,False,False,-1278,-0.8937062937062936,2,1430
2020,smd_6C06,0e3700f545eff36353e1fb4f95d66e0b6f886ce609bdff5926e0d9dd,Drew Courtney,2848,0.967062818336163,1.0,True,False,2751.0,0.9341256366723261,2,2945
2020,smd_6C06,,Write-in,97,0.03293718166383701,2.0,False,False,-2751,-0.9341256366723261,2,2945
2020,smd_6D01,,Write-in,425,1.0,1.0,True,True,0,0.0,1,425
2020,smd_6D02,,Write-in,611,1.0,1.0,True,True,0,0.0,1,611
2020,smd_6D03,1202aa48fc1a9af6326c4510a0429abb0ed30cbb2bc0faae7f3e67fe,Ronald Collins,780,0.9477521263669502,1.0,True,False,737.0,0.8955042527339003,2,823
2020,smd_6D03,,Write-in,43,0.05224787363304982,2.0,False,False,-737,-0.8955042527339003,2,823
2020,smd_6D04,d8f050b84efc89c99cf4c5944c6b1b704eb28cb058ffad828e4aed24,Andy Litsky,1316,0.9612856099342586,1.0,True,False,1263.0,0.9225712198685172,2,1369
2020,smd_6D04,,Write-in,53,0.03871439006574142,2.0,False,False,-1263,-0.9225712198685172,2,1369
2020,smd_6D05,b880f0ddd7d98be08f6ccbbbee1ff062156512fa93c3bb4c52c1b777,"Fredrica (""Rikki"") Kramer",1178,0.9561688311688312,1.0,True,False,1124.0,0.9123376623376624,2,1232
2020,smd_6D05,,Write-in,54,0.04383116883116883,2.0,False,False,-1124,-0.9123376623376624,2,1232
2020,smd_6D06,9ca6578ff855eb397a35c85649532ff6dc5af14a187d121fa47ffb0b,Rhonda Natalie Hamilton,1008,0.9636711281070746,1.0,True,False,970.0,0.9273422562141491,2,1046
2020,smd_6D06,,Write-in,38,0.036328871892925434,2.0,False,False,-970,-0.9273422562141491,2,1046
2020,smd_6D07,7f539abcbfd7ef131994149b4efd4c06255e939d8c6497aa25435799,Edward Daniels,2053,0.6588575096277278,1.0,True,False,1068.0,0.3427471116816431,3,3116
2020,smd_6D07,1193d450d4ff75c495c8260864fbdccaa463a6492d5d8ee594c89315,Eric S. Blaylock,985,0.3161103979460847,2.0,False,False,-1068,-0.3427471116816431,3,3116
2020,smd_6D07,,Write-in,78,0.02503209242618742,3.0,False,False,-1975,-0.6338254172015404,3,3116
2020,smd_6E01,9acc4de182a2556e0c76b72c44551ae049ef72366089f1c195fd6ef4,Michael Eichler,1123,0.9573742540494459,1.0,True,False,1073.0,0.9147485080988917,2,1173
2020,smd_6E01,,Write-in,50,0.042625745950554135,2.0,False,False,-1073,-0.9147485080988917,2,1173
2020,smd_6E02,2e8322878e41db94fd1eeeabbc04f10dcfee7f732b1f54bb660a3559,Alex Lopez,494,0.463849765258216,1.0,True,False,150.0,0.14084507042253525,4,1065
2020,smd_6E02,6377b6eeb795e4e4ded968fdb7632e86ee1207563fdb6fdcff05686f,Tony Brown,344,0.32300469483568073,2.0,False,False,-150,-0.14084507042253525,4,1065
2020,smd_6E02,f4b5c9a23dd8b5c6cad977bdb963be7088e22aa001d743594476e47f,Valerie Randolph,221,0.20751173708920187,3.0,False,False,-273,-0.2563380281690141,4,1065
2020,smd_6E02,,Write-in,6,0.005633802816901409,4.0,False,False,-488,-0.4582159624413146,4,1065
2020,smd_6E03,09090ea3e88f7a59ad694cc36ff0339cb0cc969ecadea851954f9cc4,Frank S. Wiggins,672,0.9725036179450073,1.0,True,False,653.0,0.9450072358900146,2,691
2020,smd_6E03,,Write-in,19,0.027496382054992764,2.0,False,False,-653,-0.9450072358900146,2,691
2020,smd_6E04,5282869b56d426152d11385de0e8180479b8d301d0a6a49ec868517d,Rachelle P. Nigro,1001,0.7104329311568488,1.0,True,False,608.0,0.43151171043293113,3,1409
2020,smd_6E04,3358d44bc5a60629eb35233ffed42505523f71a7d3a0d7a7e04d7bad,Jordan Hibbs,393,0.2789212207239177,2.0,False,False,-608,-0.43151171043293113,3,1409
2020,smd_6E04,,Write-in,15,0.0106458481192335,3.0,False,False,-986,-0.6997870830376153,3,1409
2020,smd_6E05,cbac67d2cec4c0fd55b9dba78fba14e45545a431423bc0466095f875,Patrick K. Parlej,1573,0.9626682986536108,1.0,True,False,1512.0,0.9253365973072216,2,1634
2020,smd_6E05,,Write-in,61,0.03733170134638923,2.0,False,False,-1512,-0.9253365973072216,2,1634
2020,smd_6E06,b371c07370b679218a2bec838dd26e0d77b3a6b400027d674b5f96fa,Denise E. Blackson,319,0.9354838709677419,1.0,True,False,297.0,0.8709677419354838,2,341
2020,smd_6E06,,Write-in,22,0.06451612903225806,2.0,False,False,-297,-0.8709677419354838,2,341
2020,smd_6E07,2f55026a31682acb4b93e16b68c3e5ab6548c181f2930e49f4135c57,Kevin M. Rogers,655,0.6161806208842897,1.0,True,False,266.0,0.2502351834430856,3,1063
2020,smd_6E07,44716ddd41a3984042abf279a0dee08abba7ab3c1b556b024ad504aa,"Nate Brown ""Mw6""",389,0.3659454374412041,2.0,False,False,-266,-0.2502351834430856,3,1063
2020,smd_6E07,,Write-in,19,0.017873941674506115,3.0,False,False,-636,-0.5983066792097836,3,1063
2020,smd_7B01,c9ece84b64829a79e4ceda3740a75e28b463d7c2db566e66faf52b1e,Chioma J. Iwuoha,515,0.4956689124157844,1.0,True,False,2.0,0.0019249278152069227,3,1039
2020,smd_7B01,bb90a253481b671e5dfdd31f112a35df49a27a2abc352f897a807a73,John F. Adams,513,0.4937439846005775,2.0,False,False,-2,-0.0019249278152069227,3,1039
2020,smd_7B01,,Write-in,11,0.010587102983638113,3.0,False,False,-504,-0.4850818094321463,3,1039
2020,smd_7B02,1d97470f7ba377a7d837a1297a7258c485fde8fc1e273a1ab62b6bca,Tiffany L. Brown,790,0.7574304889741131,1.0,True,False,543.0,0.5206136145733461,3,1043
2020,smd_7B02,4e47bc52d3efca5b6593f829049ced9e3247a922bddc6cad5a15848c,David Brooks II,247,0.236816874400767,2.0,False,False,-543,-0.5206136145733461,3,1043
2020,smd_7B02,,Write-in,6,0.005752636625119847,3.0,False,False,-784,-0.7516778523489933,3,1043
2020,smd_7B03,,Write-in,170,1.0,1.0,True,True,0,0.0,1,170
2020,smd_7B04,b287ff2185c62781cd510a6b12230e571cda9b649159b361dae90d9f,Cydne Smith Nash,861,0.7151162790697675,1.0,True,False,551.0,0.45764119601328906,3,1204
2020,smd_7B04,90e22bcaf355f2405a0df16aa2ff09dfc6a9ec5c3217972723619da9,David L. Retland,310,0.2574750830564784,2.0,False,False,-551,-0.45764119601328906,3,1204
2020,smd_7B04,,Write-in,33,0.027408637873754152,3.0,False,False,-828,-0.6877076411960134,3,1204
2020,smd_7B05,ea3e78d5cd25589e0d439502aff2afa9c86bf8111868c268ff8088b8,Donna Robinson,562,0.5705583756345177,1.0,True,False,152.0,0.15431472081218267,3,985
2020,smd_7B05,bb56453671a7a788ffd39f43e629dc9c3333781181492bc5db240562,"Villareal ""VJ"" Johnson",410,0.41624365482233505,2.0,False,False,-152,-0.15431472081218267,3,985
2020,smd_7B05,,Write-in,13,0.013197969543147208,3.0,False,False,-549,-0.5573604060913705,3,985
2020,smd_7B06,1ac7b01a893c7f18aa238783fe01a25f2693186da1cc386603d5f3e6,Kelvin Brown,809,0.6295719844357976,1.0,True,False,419.0,0.32607003891050584,4,1285
2020,smd_7B06,00f1ab796974a97eceafe2bbb66bd84bdd6f6be89ce14125124153e3,Tony Dugger,390,0.3035019455252918,2.0,False,False,-419,-0.32607003891050584,4,1285
2020,smd_7B06,f0eda070fe67475d16a3b7fbaac97275e11e01e2562f87caf5720bd5,Andrew Carlyle Haynesworth,73,0.05680933852140078,3.0,False,False,-736,-0.5727626459143969,4,1285
