anc_id_2022,district_area_2022,anc_id_2012,district_area_2012,overlap_area,overlap_perc,district_rank
anc_2F_2022,776324.8059662995,anc_2C,2861740.5332097644,0.01977801589638617,2.5476470343837937e-08,5.0
anc_2F_2022,776324.8059662995,,,3.073198898415726e-05,3.958650908482157e-11,6.0
anc_2G_2022,1089239.6343951726,anc_6E,1529506.8345961687,859399.8601088898,0.7889906251768858,1.0
anc_2G_2022,1089239.6343951726,anc_2F,1186294.9536674782,212777.2176945137,0.19534472578448134,2.0
anc_2G_2022,1089239.6343951726,anc_2C,2861740.5332097644,17062.29441222955,0.015664408339037178,3.0
anc_2G_2022,1089239.6343951726,anc_5E,3965893.2762453393,0.2247315982967932,2.063197033971143e-07,4.0
anc_2G_2022,1089239.6343951726,anc_1B,2671190.982123985,0.0374479394131941,3.4379890549968837e-08,5.0
anc_2G_2022,1089239.6343951726,,,7.177231951587944e-10,6.589212993129176e-16,6.0
anc_3/4G_2022,6874887.748610539,anc_3G,6954760.108425559,6812310.299427108,0.9908976769553687,1.0
anc_3/4G_2022,6874887.748610539,anc_3E,3755317.774381749,62556.109706715135,0.009099219070065273,2.0
anc_3/4G_2022,6874887.748610539,,,21.10829643854944,3.070347794815351e-06,3.0
anc_3/4G_2022,6874887.748610539,anc_3F,5524173.295657244,0.23108396065322373,3.361276127016435e-08,4.0
anc_3/4G_2022,6874887.748610539,anc_4A,7739216.583634064,0.00011953545085833135,1.738725856032926e-11,5.0
anc_3A_2022,1857708.577862214,anc_3C,5293720.7500980925,912828.1988310445,0.49137319475667984,1.0
anc_3A_2022,1857708.577862214,anc_3D,10927346.462929416,440273.8195794363,0.2369983240784128,2.0
anc_3A_2022,1857708.577862214,anc_3F,5524173.295657244,294291.0723136719,0.15841616700307845,3.0
anc_3A_2022,1857708.577862214,anc_3B,1406293.0859611223,143410.23095510964,0.07719737781484602,4.0
anc_3A_2022,1857708.577862214,anc_3E,3755317.774381749,66905.25618294817,0.03601493634698096,5.0
anc_3A_2022,1857708.577862214,,,7.96417783244676e-10,4.2870975175297176e-16,6.0
anc_3B_2022,1401896.7535915207,anc_3B,1406293.0859611223,1183725.1393553843,0.8443739785564077,1.0
anc_3B_2022,1401896.7535915207,anc_3D,10927346.462929416,216474.77346652254,0.15441563218684656,2.0
anc_3B_2022,1401896.7535915207,anc_3C,5293720.7500980925,1696.7398886388658,0.001210317296400028,3.0
anc_3B_2022,1401896.7535915207,anc_2E,4256511.7311461475,0.10088097624321674,7.196034656958129e-08,4.0
anc_3B_2022,1401896.7535915207,,,5.3207708663753e-09,3.7954085083256034e-15,5.0
anc_3C_2022,4725916.271314588,anc_3C,5293720.7500980925,4377187.967990469,0.9262093775463536,1.0
anc_3C_2022,4725916.271314588,anc_3F,5524173.295657244,345210.58059184207,0.07304627521380447,2.0
anc_3C_2022,4725916.271314588,anc_2D,801770.7250570902,1971.7237954286988,0.00041721513506210145,3.0
anc_3C_2022,4725916.271314588,anc_1C,1285108.9555094857,744.9203303572692,0.00015762452984594623,4.0
anc_3C_2022,4725916.271314588,anc_3B,1406293.0859611223,707.1813050259999,0.00014963898309380887,5.0
anc_3C_2022,4725916.271314588,anc_4A,7739216.583634064,54.49801293219793,1.1531734758609773e-05,6.0
anc_3C_2022,4725916.271314588,anc_1D,947589.9760722195,39.38920471806966,8.334723354528015e-06,7.0
anc_3C_2022,4725916.271314588,anc_2E,4256511.7311461475,0.010083821840200177,2.1337284160972244e-09,8.0
anc_3C_2022,4725916.271314588,,,1.5980555209029996e-05,3.3814723519392255e-12,9.0
anc_3D_2022,9957815.603073288,anc_3D,10927346.462929416,9875343.369923035,0.9917178388877979,1.0
anc_3D_2022,9957815.603073288,anc_3B,1406293.0859611223,78448.43298612942,0.007878076489176785,2.0
anc_3D_2022,9957815.603073288,anc_3E,3755317.774381749,4005.615973937166,0.0004022585006194441,3.0
anc_3D_2022,9957815.603073288,anc_2E,4256511.7311461475,16.510056107561855,1.6579997828506027e-06,4.0
anc_3D_2022,9957815.603073288,,,1.6741340898168864,1.681226241325655e-07,5.0
anc_3E_2022,4221204.102001365,anc_3E,3755317.774381749,3621850.6662499923,0.8580136327766748,1.0
anc_3E_2022,4221204.102001365,anc_3D,10927346.462929416,395253.63724413194,0.09363528218328357,2.0
anc_3E_2022,4221204.102001365,anc_3F,5524173.295657244,204099.63716365458,0.0483510468178704,3.0
anc_3E_2022,4221204.102001365,anc_3G,6954760.108425559,0.13040594299141556,3.089306743769799e-08,4.0
anc_3E_2022,4221204.102001365,,,0.03093764917604557,7.329105257283663e-09,5.0
anc_3F_2022,4823022.496694291,anc_3F,5524173.295657244,4680571.71283745,0.9704644164619848,1.0
anc_3F_2022,4823022.496694291,anc_3G,6954760.108425559,142449.540648163,0.029535325772541636,2.0
anc_3F_2022,4823022.496694291,anc_4A,7739216.583634064,1.139716850126965,2.3630759568468303e-07,3.0
anc_3F_2022,4823022.496694291,anc_3E,3755317.774381749,0.10349182228108819,2.1457876746795538e-08,4.0
anc_3F_2022,4823022.496694291,,,8.281784778997969e-10,1.717135838506729e-16,5.0
anc_4A_2022,4993826.267249855,anc_4A,7739216.583634064,4993824.062224117,0.9999995584496496,1.0
anc_4A_2022,4993826.267249855,anc_4B,5035073.867912748,1.743034248675328,3.490378229828233e-07,2.0
anc_4A_2022,4993826.267249855,,,0.46075028522023376,9.226397967464196e-08,3.0
anc_4A_2022,4993826.267249855,anc_3G,6954760.108425559,0.0012412105439738943,2.4854900381975843e-10,4.0
anc_4B_2022,4858317.852349523,anc_4B,5035073.867912748,4858314.387847041,0.9999992868925854,1.0
anc_4B_2022,4858317.852349523,,,2.8501014422473023,5.866436756230285e-07,2.0
anc_4B_2022,4858317.852349523,anc_4A,7739216.583634064,0.4789527731838311,9.858407534044021e-08,3.0
anc_4B_2022,4858317.852349523,anc_5A,5823056.505984322,0.08153838742347314,1.678325500750028e-08,4.0
anc_4B_2022,4858317.852349523,anc_4D,1859707.1597497268,0.04850519263738726,9.983947965432055e-09,5.0
anc_4B_2022,4858317.852349523,anc_4C,3139126.035982439,0.005445815754869576,1.1209261971684158e-09,6.0
anc_4C_2022,1690578.870587837,anc_4C,3139126.035982439,1687118.3181675945,0.9979530369860596,1.0
anc_4C_2022,1690578.870587837,anc_4D,1859707.1597497268,3460.237530584059,0.002046776752498325,2.0
anc_4C_2022,1690578.870587837,anc_5A,5823056.505984322,0.22358445118665995,1.3225319154078664e-07,3.0
