anc_id_2022,district_area_2022,anc_id_2012,district_area_2012,overlap_area,overlap_perc,district_rank
anc_8C_2022,7088387.939738291,anc_8C,9239721.825328287,5884866.631820595,0.6369095025879208,1.0
anc_8D_2022,15107443.471793242,anc_8C,9239721.825328287,3099221.7837603535,0.33542371105422736,2.0
anc_8B_2022,1907120.6529654264,anc_8C,9239721.825328287,145449.1530530164,0.015741724242639588,3.0
anc_8A_2022,3751684.324149637,anc_8C,9239721.825328287,101987.6063427729,0.011037952036954238,4.0
anc_6/8F_2022,1821084.4064386499,anc_8C,9239721.825328287,8185.725023085152,0.0008859276478049504,5.0
anc_6D_2022,8295508.436712691,anc_8C,9239721.825328287,10.483055044188621,1.1345639232830647e-06,6.0
,,anc_8C,9239721.825328287,0.3950128558866784,4.275159613613623e-08,7.0
anc_8E_2022,2859323.828075358,anc_8C,9239721.825328287,0.04766644773300048,5.158861774640807e-09,8.0
anc_8D_2022,15107443.471793242,anc_8D,12421151.658937907,12008220.805286957,0.966755831907598,1.0
anc_8E_2022,2859323.828075358,anc_8D,12421151.658937907,412906.8668276302,0.0332422369652426,2.0
,,anc_8D,12421151.658937907,23.986823351240133,1.9311271619471694e-06,3.0
anc_8E_2022,2859323.828075358,anc_8E,3165925.3179091737,1964357.5933629142,0.6204687085481241,1.0
anc_8C_2022,7088387.939738291,anc_8E,3165925.3179091737,1201566.4889400902,0.3795309011690849,2.0
,,anc_8E,3165925.3179091737,0.9945089392869713,3.141289952928392e-07,3.0
anc_8B_2022,1907120.6529654264,anc_8E,3165925.3179091737,0.12218810820759002,3.859475380432693e-08,4.0
anc_8D_2022,15107443.471793242,anc_8E,3165925.3179091737,0.11890912124220918,3.7559041765627816e-08,5.0
