dcboe_hash_id,smd_id,candidate_name,num_candidacies,first_year
7e89ffc931e9eb2f18e9ff1e404b86b97e379daef1d167dad93a07c7,smd_8B06,Humam Abdulmalik,1,2018
7efae162c205c0f63e07820e7a454de0cc287b6a05ec66d818e765c1,smd_3E02,Amy B. Hall,3,2014
7f12763c83cc511758fe50fbf8538d0609dd93d975fdc96fdf167dba,smd_8E01,Rufaro Jenkins,1,2018
802ece104e59731cfc94df38d2b948237298aed15a7d5c0de1043476,smd_7D01,Lisa White,1,2012
80b198403cb8a97eb583883180f0b71d9fbaad7706eec83238570a65,smd_7C03,Antonio Johnson,1,2016
80b2d3be026c31b3b9ecdc498660d214bfeb8ab17a9a61ff030dba61,smd_5C06,Lamonica Jeffrey,2,2016
8147e6e08b41a61735f0f4d5aeaad490936f05349b75a0b77ec59a8b,smd_1A10,"Lenwood ""Lenny"" Johnson",1,2012
81588678c8ddbf6b63f8e93fcbd4da6cc79ed27129e02256322da251,smd_6E04,Clyde H. Brown,2,2012
8174fb9bcff80472a38a44004c678e4b42ef83d30f1f37251e4c1708,smd_3C06,Angela Bradbery,2,2016
81e49a23bd55fe363d4c1c2651ba466c6ab72d7d07046db6e8adc30d,smd_2B09,Noah Smith,2,2012
82231ea21d08f61a6e758d8bec3c456c27f6cabda5a6b77376f30353,smd_1A07,Sharon Farmer,1,2016
830bd05713caf4b5ea4511d7e303ae8025f24c53ac5aab855e4eb2da,smd_6A08,Brian Alcorn,1,2018
83827cd748e86fa26f0bb6b5c385d768d6a5b368b5328133eea8ecdc,smd_7B05,Toya S. Carmichael,1,2016
83e4f1e66f5d368305530eae38c75d14faca98f519630db6db72d06a,smd_3D04,Michael Sriqui,1,2018
83eea30325d39359f1a84f1368ff54a02e6c22a27b6f05edb04c5baa,smd_2A04,Thomas B. Martin,1,2014
8424053cf17546a88d78adef746467488e02d6547c84717a946122be,smd_2F02,Walt Cain,1,2012
845301c42bf1cc6f8d8624c912b97edaea1e117c609a78f12f61a42b,smd_8E03,Anthony (Jamaal) Dailey,1,2014
845bdb7766ffe4b45c2447df8b82a3f47e9aa03f445bbb70afff87be,smd_7F03,Angeleah Jamison,1,2016
845e798a40d969b9004a9e643dedd9ef94b262bf483c2f9e4ef4f71d,smd_3D05,Jameson Paul Freeman,2,2012
846e03599d1a07be4f1eb6656ee2b9f9bfedcbd9901072a4683c83aa,smd_1B10,Allyson N. Carpenter,1,2014
8495407bbb407a9c3027227d93d090c3e1452d36824253977b4b758a,smd_4B01,Evan Yeats,1,2018
84d31d3d3b264e2cb3f2363b944aca8319e2a3423645cbdd932fa54a,smd_7F02,Eboni-Rose Thompson,2,2012
84edb33a0a2bed21dd3e52fbee27bae82485e5deaeaefc9bca8b3beb,smd_6C05,Joel Kelty,1,2018
85505de09c5d046b095b098803d3978a28e2594af0efa6af3de28dcc,smd_7B07,Jewel Stroman,1,2018
8580f2ec11725b2108b5f5d5cb897e6ab50f6d90f91d3dcf7b29d546,smd_7C07,Antawan Holmes,4,2012
859bfe91d445f9b9b86a4147888d581b0aeb697d9cf017c17b76ea9f,smd_3E01,Elizabeth S. Haile,1,2012
85ac7985b7113f602b2f6b40d79c06b8c441b8d4c929247e24352e8f,smd_6A02,Phil Toomajian,3,2014
85f2f97b5f76919e6d167a4c3350679c4ae730e9886823965c142568,smd_5C04,Jacqueline Manning,4,2012
85f9839109e1222ce790f093202d7f334e1d3de0ebb71b6e9e09b8e2,smd_7B06,Donovan Anderson,3,2014
863866882a2b320b4b3cd7fd90cc60ec6563956260b86f910ef4537d,smd_6E02,Valerie Randolph,1,2016
86a9e1ee7f4428950c9f83c1e1fa6d9b7a18453a044b62007a700640,smd_5D06,Romello Goodman,1,2018
87252ec0b34023c14470569bf6e719e712de50700debd63650b56c60,smd_8A06,"Akili ""Gil"" West",1,2016
8739f35590c0ea08277805be06034f4f62f4070d65b149c42dea36e7,smd_1C01,Samantha P. Hicks,1,2014
873a3c0922e3d35b0296f2ac5714d780c19b4ebce22c40b5eea29c31,smd_7C02,Gregori Stewart,2,2012
87576a3d513833472f5756a29187ab8838281842e73ea818a72d1809,smd_6A01,Marie-Claire Brown,2,2016
876bbd5dab0badc866986bc59bed7d60ef1d816303b53952d2f1af0f,smd_5A08,Angel Sherri Alston,3,2012
878801486b5a0b6eeb8d7dc150f2686b6064d2171a521c5420013ede,smd_6A08,Calvin Ward,3,2012
879337e0489b97e8f317ed98cea761a83654a822071c57b4ce263217,smd_3G06,Jim McCarthy,1,2012
87c0a433075547ef887b20a4ff5682ad199b65aa0b8d45ecbcaeaf52,smd_5E10,Sally Hobaugh,2,2012
87c99580a97b0a2f06c39287bf926df2f456a9c937b9d9317672911c,smd_4D04,Jamie Barden,1,2018
87cf68339d05db1b15559efa667f46aab659861c471de846431668c6,smd_5E08,Austin L. Pearl,1,2014
887bd71eaf069765b97773e55944f2e86f50e61b0e6f03e95c12d10b,smd_2A06,Florence E. Harmon,3,2012
888581915abfb7f5bce03edc3bc2be78365ed370863acf0817442075,smd_4D01,Nancy E. Roth,2,2014
888fcaf72f9324db95016c37c55fae5ef30a2f7b34137be892eaf92a,smd_8B04,Jb Shoatz,1,2012
889cf2b996270d4837c711fe3e9007d5f6833461bbb909ec55b50eda,smd_5C02,Carlos Dennis Davis,1,2016
88a778f95eb68cdb85d95a3ce232dd237df4a4969805f32d0dc72379,smd_7F04,"Yolanda ""Yo Yo"" Armstrong",1,2014
88f3ffc40a6794b2c3f6181d6378c820546e24d0d84802107044c006,smd_5C07,Jeremiah Montague Jr,1,2018
88f60a47a68f951a1f0a50405105ad337a8e9e22a0951865cf2a33d2,smd_5E07,Aravind Muthukrishnan,1,2016
8945fede8eb21d04326232387d957d2de0adcab4dea0ad4509ca5c70,smd_8A06,Tyon Jones,1,2018
89489d39caafb832354fce04ef61b712cc3624c24c434c972a5ba401,smd_4B02,Tanya Topolewski,1,2018
89ce366fe46867f2a0f984a283594a2459704334997d1b154ee5e122,smd_7F05,Brittany N. Hughes,1,2018
8a94e4591aee4ecd9e53c6543656ad151ebd0cd793ebfd1ba4e46421,smd_4D01,Melissa Lindsjo,1,2014
8ab15be56d9e01e45a91f81e05294e6c39351b82f79c2e97c9f89feb,smd_8C05,Lloyd T. Logan,1,2012
8accacdcdcc94d86ee0ab6ac67e6cfac89b2a91596042d0b0652d6b3,smd_4B07,James D. Gaston Iii,2,2012
8ace3260078b6f29f94e0ec2f31f5ee488f636d8a4bd652d1ada9d92,smd_8B07,Louise Thorne,1,2012
8af023a111ab0f5cb50895f37ffe61c322e7c992f7ddb0b9335eca33,smd_5D07,Jaime S. Fearer,1,2012
8afac8f94dede0f4373e073604809dc4f4f62e467393003b96969bf6,smd_4A08,Gale Black,4,2012
8b59ef93f125d9296a2309d9b0070b71f448b43e28e4e5a413a8b3bc,smd_8B03,Kevin Vaughan,1,2014
8b7cea694a1f19ab05bfc3ed52fe6e83a8f8ed3796a7d4fa7274d9b4,smd_5E02,"Christy ""Love"" Davis",2,2012
8ba1bc6074adeb29734625d90e322e2f15b8e0a27b0b4761065ab47d,smd_8C04,Markus Batchelor,1,2014
8ba3dbd4c69c16cf2b16d89803661122efa415f1908ec9b58926b1c1,smd_6C06,Robb Dooling,1,2018
8c791cd1028cf225859ffe3531ebb14059484ef649659f291cb30271,smd_4C05,Benjamin Underwood,1,2018
8cacc88f7b51a93b83df8684aa554ae334414396e0e6fcba305a4cc1,smd_8C02,(Terry) Teresa Stith,3,2014
8cd0d91b505e4a6d79abfae56a8ae4293676dc9e58504f1c3c561d86,smd_2B03,Stephanie Maltz,3,2012
8cfacab5c4f27aab54ce9b9d6fc4bb64ef60a97205257edd940b5e5b,smd_1B10,Danny Delaney,1,2018
8d8b0c715b9f19d91b7810a9cfac6be67bef2d179482469307defab3,smd_5A08,Gordon-Andrew Fletcher,2,2016
8d9e405d33490b04cadc7338ab21acc014b4653ac281f8f4659f7607,smd_4C05,Zach Teutsch,2,2014
8da8a87e29c9174416f05366f60ecd447238fc725ede9ff00874ed3e,smd_8C03,Sharece Crawford,1,2016
8de1ac1c2c817790b70d3f6f081a1f70ac8dc14a138c9c74f88b93e0,smd_2D02,Jeff Nestler,1,2018
8e1343751d24c5f209728902bd98804ebc9692c7014c2979e2075428,smd_5A01,Patricia Ann Roberts,1,2012
8e3eb91f9a45b0173f5115356038a5cc43a57f105ec99167a60cb2e3,smd_1C07,Japer Bowles,1,2018
8e66f626925b26df1661a920ef85db80bde2a1607709b7e80a697b1d,smd_1A04,Matthew Goldschmidt,2,2014
8e7fdbf2128a82481807ca375fa7ccedd39e0a157ca47cc749cf709a,smd_6E06,Alvin Judd Sr.,3,2014
8ea45f5255ba8969aaae680bd43f406ded0701485ceebe80b95905a6,smd_8C06,Moses Smith,1,2016
8f581cdb602a63ab193358acb292cda61e45492718599314f3a0684e,smd_3C04,Beau Finley,1,2018
8f7338834ad0d43dc53c624a07eb873fc8afb882ac7abe76f2f28080,smd_5A02,Charles T Lockett,1,2016
8f7ce61c897a9a0ffb1cc497f09bb6657a850b91d0a5ef164842ee14,smd_4A05,Deborah Pope,2,2016
8f852d0c894f3e32cc581cde85d731459f801bd22fee6e89906ed5bc,smd_4B01,Sara Green,1,2012
8fa14f72b20640548d2ec769a599b962a219f43a3da322ff21d2b9f1,smd_4D06,Amy Hemingway,1,2016
90bb05b8469153194e6ba5b5e1c3e46e4940250968e41b37ebbf1e21,smd_1C07,Wilson Reynolds,4,2012
90e19fdaf98866b7033d483b8c916702d6d02508ed87ddf41086c5da,smd_8B04,Darrell Danny Gaston,1,2018
911d67d32b6ec773a09dd04e06fa683463a489e9361ee3c09dd23e89,smd_2A03,Asher Corson,1,2012
91a76e69fe9a83cce7dba94289d6805292a21308ccfa1182dc594ebd,smd_3G05,David Engel,1,2012
91c846a1906cfb3911d1660cfc9141fd2cd5a131367e2240e9c64008,smd_1C08,Jonmarc P. Buffa,1,2016
91f5f62660c8371873992f1f8f9a6ddd84444af3cb5f54b5c940b89b,smd_3B03,Abigail Zenner,1,2014
92816bcf0cfa1bd8f81c216b95699bfd9e95a4fc02db44b2f5927257,smd_7D05,Janis D. Hazel,3,2012
92e29b1e0bd4c753123f522f58df02c3c699cbec9c95641e23ea43a2,smd_4A01,Karl Kennedy,1,2014
931e3eef4d6a04ff2aa8de75c8c8be5733e2bbf571606c8935eb3cdc,smd_3F01,David Dickinson,2,2016
9361165e58966e03258a0bef3d65030b9901666fd488bfb474db85d9,smd_1B05,James Cordes,1,2018
93619b5aa6e7a651f0d0db86887f91ea74a4ce64d4cc8f0998e7b447,smd_1A03,Zach Rybarczyk,2,2016
93733f5267189283ab4ae51efd9c1e122dd6eb06879fbaf420716e6b,smd_3C08,Malia N. Brink,1,2016
942003dd3b84cf89c447b69e1f6065ab27b956a6f2bb9a9df153dc62,smd_8B06,Diag Davenport,1,2016
9427f12bec66f8a1dc095ec24ef77dfb25e27af65f3cf99fadd2f7bc,smd_5A07,Sandi Washington,4,2012
947d51f801d2b35f2963833c623fa9688f8e5f70a3d92d04d775526a,smd_2B01,Amy Johnson,1,2016
94976941aba431eac90b0cca8297eb02320482f90c7128f2270b6dc6,smd_5B03,Tiffany Bridge,1,2012
94aa6bf43202356ced3ffe79b90da22607bd8a1d821ed4a296390eb0,smd_7C04,Anthony Lorenzo Green,2,2016
94ee8092259488889aefc9edffc09ba58ed57e7b314362186503f30d,smd_5A01,Frank Wilds,4,2012
95376291d7fa25a0c579d55072fc40a36e8d1439d4f412c85ff060c1,smd_6E05,Alex Marriott,2,2016
96268ce74aff9b7d18f95463fe01f6cf1e02bec81e648ffda883889c,smd_6D01,Martin Welles,1,2016
968571f9b47e50ba35462a95cea827d5247343a7bec60335babb0a25,smd_4B04,Gerald Long Sazon Jr,1,2012
96a706b70526ef2e288a524c4a3848327ae3a745f34f268feed47d60,smd_3C07,Victor Silveira,2,2012
96bae4235db1d3efe1ab3c05ed157b21a5446d74cc129cb135927edb,smd_5C01,Antonette E. Russell,1,2012
96c13a0b0783880085d5eb6cef8a559177b1d127ba58dd27966f1d09,smd_2A03,Marco Guzman,1,2016
96e31ccc906fcf1f4e0713d9d21651bb0243d55ae3d2d7a79313354a,smd_6C01,Christine Healey,2,2016
96e97544400473077d017e9b66f77e92a4c198b781f3b94aa5b43309,smd_4B08,Barbara Rogers,1,2016
9735f51e42f9b324a1fb35d29b371c5620bf74dac6cfdaadf0c7a8c0,smd_1D04,Phil Greiner,1,2012
97654aa0e4adfc3ca12aa104ca54394153a309740e1bd436eca4e6d1,smd_4B05,Yolanda Hughes,1,2016
977774de0184981e38ad03938e27aad4046a55e52592b45ecada146a,smd_2B07,Kari Cunningham,1,2018
97a9717da7305eb5cf08dc258373a2870237681fcb4cf7a4104dc98c,smd_2E01,Kishan Putta,1,2018
98683409870bd2368e96013f58c8675a5ffcdeb4c9bbef4846e1cf33,smd_7C02,Mary C. Morgan,1,2016
987d935a7680a626a57a8d447606e5b9d8f59f7c2bae2df2cef9ee87,smd_3C02,Gwendolyn Bole,3,2012
9880faa796e62323c57966ec39f4fb74417835ffe6f8571ce1882bf9,smd_6C06,Tony T. Goodman,2,2012
9892948233308685185ce3fd89e65d2d8077f74d10dcff36e133051e,smd_8A07,T'Chaka M. Sapp,1,2016
98f0858ae6fd170777fbfdffec65000aaf3b52c159f7a17581f62eeb,smd_6A01,Andy Clark,1,2014
990e9fde9ec2db6b02dfc8c53522d1d5f065141e826707fd2aca05d5,smd_3D09,"Conrad J. Dewitte, Jr.",2,2014
9989a37fae09864d28d6d6258fce8c7292284604f9a4a552b8b2bd1e,smd_2F03,Chris Linn,1,2012
999527cc0ad3ad3ad44036aebcf45ac8e07f78fa61bf961de2ec1e1f,smd_8C03,Hilary I. Brown,1,2016
9a0382797dc8d04413050765c52c6922176e59e09c3e3ecf5dd69f44,smd_4A04,Michael Bethea,1,2016
9a1babecb83f452feb2ccc62d92792c44676a9ec242ddc1ef6dd177d,smd_8C02,Chyla D. Evans,1,2018
9a367d9cbd80d2541f39fa3e8ee0b51222f05bf25ec170aff850a4b6,smd_3C05,Margaret A. Siegel,3,2012
9a6aba73fef69855c19cc5031d09840924b3518ff005af870787780b,smd_1A01,Valerie Baron,1,2016
9a72c179f4b4c0aef1f12f8e24d7e330be6298706889e41d07ceb699,smd_8B03,Charles H. Wilson,3,2012
9b161ca6ff88d0fb8441df703fbb1b9b3bf4838fc2b3a187c2be1236,smd_3D10,Silvia Lucero,3,2012
9b200b3f9e38dba9c76fb5fed082a59effb88282a95ef51cc749ab2a,smd_7F05,Steve L. Wilson,1,2014
9b45e391e0f34d53bf45c0ebc812cb0dff148f12a10dffb4ca5f6d69,smd_4C10,Kathleen M. Crowley,1,2014
9b45fb4739ba5939cbf47257ea0a97395e77307278437eb2bf20676d,smd_3G05,Peter Shapiro,2,2014
9b615f8c4fc281d38c61699dff30ff1c6545aa4471171a6e08bc599c,smd_5C07,Nolan Treadway,2,2012
9b9b14664fc462ca6991a858c95fd41641446c9b404693c05a848b20,smd_1B05,Nathan Ackerman,1,2016
9bdd919b123c55042f65d00472c62d9e625e9c155ccabaf5f2a2c47d,smd_7C01,Patricia A. Malloy,4,2012
9c0d541efe46cc7690db706b8fa48a24631f5680fbd722880935f23e,smd_1C05,Elham Dehbozorgi,1,2012
9c0fe4154fde82c621d8d33712818960859763665ad0cdfc0ca3db04,smd_5D01,Peta-Gay Lewis,4,2012
9c16666f40f987dc48a8b808b865a5add4b39f174fc0f636f0707fdf,smd_7D04,Jo-Anne Prue,3,2012
9c224435f1b10a3d0d1c7bf47ca55bc45b05bf9cd197a484a2813d41,smd_5D05,Marjorie D. Thomas-Barnes,1,2014
9c5a2a3abcaa4127c1f18e70dc3c5ee64aaf2c233696e61885b5cd64,smd_3B05,J. P. Montalvan,1,2014
9c61c269e28d0947eb840e198b6741f8a405e57b52be11a3ce47a394,smd_2B05,Jonathan Jagoda,1,2014
9c69a311539e80041f1ae2e462552f2ed8d42fb61ad31347a47b05e0,smd_7F05,Pauletta Holloway-Essiam,1,2012
9c7d4b79be7326cb228c037c96cb6be1212eb391523b9dd14f73c7be,smd_2E04,Anna Landre,1,2018
9c80db9f9381dfdf11dab89374972bdba88d19c1208d0456d078dd34,smd_3F03,Naomi Rutenberg,2,2016
9d881de66c3c712d3aab5a40001dd1f92b44ec809289498f3b47c7c6,smd_1B06,Dyana Forester,2,2012
9db5b8624c2a26387f063842a0531dacf0694bcdb0d3ef9732f38117,smd_8A01,Holly Muhammad,4,2012
9db9b44a6a7b72e6c4bb67fdf406ddaa8e9a0c868d057e2a7b1b4815,smd_6C06,Heather Edelman,1,2016
9dbb56aa4fcc0372b44097cb8a17274b0be80417e0c7721fb0a2d61c,smd_6E04,David Jaffe,1,2018
9dce18c29b3b041a0c8f519c82478bcc6a5efe1b5857e204899be594,smd_4C07,Drew Schneider,1,2014
9dd75f91b4aa25a8626f6dc805b1d59a2721c138ac50cddec08d3756,smd_5B05,Landon Jones,1,2018
9e016d1a2abf2d021398d32c540dd1dcef35a683b95744d4007fa29d,smd_5E01,Debbie Smith-Steiner,2,2012
9e0e774a6f4d6c6177eae7d343e4d12dcd307e9d446f6ec8ad63c56a,smd_5C05,Flanders Sharp,1,2014
9ec05af83890fcb06d9c6e4440c1baddb74ca488469fc6597bca394e,smd_7F01,David Belt,1,2016
9f0caf59578985574279de6d4407911b98dff82348debe14adb1b1be,smd_4C06,Bennett Hilley,1,2018
9f6b1f5528e870242b49fbad6e4ba12e57995d7883664aa4b5814231,smd_3G06,Allen Seeber,1,2014
9f8e1dd6a038b9de3a4a0325ad88ca75c5abadb1693f16b268f17699,smd_1A09,Bobby Holmes,3,2012
9fa2f19df7095a1af86937677bb73f8efb1e4d5287f50960bdfe0209,smd_2F06,Charlie Bengel,2,2014
a03bf162190986faafb515f6a5cd4304655ecfa477c72d91ae99b2c8,smd_7D07,Artilie Wright,1,2018
a112807b4559139a77023c36faa7cf5fc7b1a21ceae399b7c07ae6f9,smd_6E07,Kevin M. Rogers,2,2016
a137062b86b07364994e314d0924839ade34ff9cf37cb21a8d81e4e2,smd_3F05,Megan N. Rosan,1,2012
a1495b13a2a1835fbb2b8fb4acdeec71cbf84f1542173af71751b8e3,smd_6D07,Brant J Miller,1,2018
a15f34ec87ede0a83590d9d4de2f37f90f4e9a587d95779460504688,smd_4B01,Andre R. Carley,3,2014
a1b6611267ab67538f89b74a446082473c18513a58d44a6a72b0820e,smd_5C05,Darlene Oliver,1,2018
a1e9d1a73f565fa13fc47ee83fbda2d69dd58e5314d6f7e24247097e,smd_5B04,"Jose (Joe) L. Barrios, Jr.",1,2014
a2a66a94e591d951336a740a307ad4f3d4f62aea52c1ac7d4dcf6b09,smd_6D05,Dana Lutenegger,1,2016
a33a59233aedd05507d5214f7036301a2b84f16e08ec5ab72c5e9c18,smd_1A09,Keith Dokho,1,2014
a3520296909096261c4ec333964e1f838ccc70e29885ae5dc7367a34,smd_5E03,Tim Clark,1,2012
a36be4c89201b7d3885e685d0a0c90fd2d796a9b71084cf4cff8bddc,smd_4B01,"Charles E. Onwuche, Jr.",2,2012
a36c6cd0011c818e5ca0cee688bc255fb40c2c517906c2121fd15fa2,smd_5B04,Ra Amin,1,2018
a393e84f84ac08dd9c23442d5bc815d17aabe5d53efb99abdfafe387,smd_4C06,Vann-Di Galloway,2,2012
a3a517f36d8c32344d233c0c42cca4b5919bfafd932c1f5d6c7b7a3f,smd_2F08,Matthew Connolly,1,2012
a4086ec94f8f74f2c288029228972669da90a1f1a174034303fe0aba,smd_7E06,David Alaga,1,2014
a4177e4bfeba0a7b849e436450513c4a0edfe3385691182d91aa0817,smd_3B03,Melissa Lane,2,2016
a512be8fd611558995388673b780a2d2c138dd3d31ebf0e04be64c15,smd_8D01,"Patricia ""Pat"" Carmon",4,2012
a536be0a1566862f545bbd44337ab2b57caf9606da22b597760a107d,smd_7E07,Linda M. Holmes,2,2014
a54b3b821ed7e0b5390e3a7d9def1e0b6f5b612e2056caa76c816387,smd_5E03,Eugene Sims,1,2018
a56213b1332994c22b3dad129dea57351d563d23e43efe8d4dcd752a,smd_1D03,Leila Corcoran,1,2018
a5740a5b57776005da888f871fa02919418239c6e8f0af34cff3007e,smd_6D02,Cara Lea Shockley,2,2016
a57c33fee2fb83bf1a6402a15f900048f6495821858f482a6c18ce40,smd_6D02,Ed Kaminski,1,2012
a59fa62258520bf0fcb3b8709a019b2ec255478524e6a88c246807e0,smd_1B05,Christopher Ede-Calton,1,2018
a5a4ee4d2cfc1530b9e2e8265d017c3b2fda6a8748ba1eeff84bc690,smd_6A06,Andrew J Hysell,1,2012
a5d1b3fb2a547c3af3ca47508e4706c0c43fa16e35e5b717ce9e546a,smd_1A02,Amr Kotb,1,2018
a64f6b0c55aa0a566bed7c09294030f8d8e462f40f6ba5a1ff377102,smd_5C04,Carolyn A. Robinson,1,2012
a6ed1d2ab98e02f06ae004449e4abb94e0fe2535c834fc38d6c197fd,smd_8B01,Khadijah Watson,3,2012
a7578bd94d28d816025a69ed6dc038311f9f1d00de2319b0ea554adb,smd_1B02,Dan Orlaskey,1,2018
a766b290501b1c01eba57d9553997a44ac83ffc88d9ef4859674005f,smd_3C09,Nancy J. Macwood,4,2012
a787a3191ddbd03d8bbbc172875b2e09ed342817ab9deb0c4188f2fd,smd_5A06,Derrick O. Holloway,1,2012
a8364c58e7c5ea5c97c0e71440afa1267e7c6bd06c373da37b7b2f5d,smd_3B05,Brian A. Cohen,1,2012
a83723289e66fa5240fd1bfd963d3d3423842bd14004bd1d6afe8a47,smd_5E04,Mary L. Farmer-Allen,3,2012
a8394850e80ecdf1a945553701f547345f845986532ad4f04a37afba,smd_6E04,Sterlicia Rodney,1,2016
a8e0874d3c162a4bdf80cd424648987bd7bd479a633d9435589fb67c,smd_5E03,Alex Marco Underwood,1,2014
a9a5bdcb17eae5d70dc5e1681a55788cc90effb19807cfe5858230c4,smd_3C05,Emma Hersh,2,2016
a9c220b0ed24c758f3b9dfe8ee45a31e9567fded08f411886241ff4c,smd_2A06,Jeri Epstein,1,2018
aa35993b05b20788355129b12143d5a52aac5b2925499611aae185ec,smd_8D07,Theresa H. Jones,3,2012
aa54648319f958cbf8b436b18e7374fec195da0dadb621258846d6f7,smd_5B01,Christopher D. Gambill,1,2012
aabb1cfd79ec24563d20ed84151ce78356839e639b3d284287f2e7da,smd_7B05,"Villareal ""Vj"" Johnson",2,2016
aae673a6e05fe8998394817cf7a0fe723ebbda690d85045ec077dba0,smd_3C08,Chaz Rotenberg,1,2016
aaef07e8f63387be2993d2168abf6ac8a86c7e6647c7bc6616fe5276,smd_7F01,Gia Stancell,1,2016
ab0a0bb92d134325a99398d159213db843d40922febb9d71fe1d8583,smd_4A06,Karrye Y. Braxton,3,2012
ab2e9873716c08d297d10ae3b257b78e5519d48b6acf19856f7e7d64,smd_2F08,Kevin Wenzel,1,2018
ab2eb555fe8f0c08a01634d3efaf7f87ddd023fc59fd8a8c4db6d2df,smd_7B07,Marcus Turner,1,2014
abb7bca1a3f2b0e98dc5925f9939cb8866ee19900bcc20a2d3a01156,smd_6D02,Stacy Braverman Cloyd,1,2014
abc4b39eefe750239e938dc94764aa3218df584447521bf249eaa648,smd_6D07,Josh Hart,1,2014
ac09cda2a47b93060197b011b41168e92fed29286e520346e84eb01e,smd_4D06,Bill Quirk,3,2012
ac443146d4fe8b1c6c8788942d1df503fec7e00a7337f9a91f1fd359,smd_6D01,Donna L Hopkins,1,2012
aceb0c0ed10e99f51994bd8603dea2258b1b29f99673ad66dff39701,smd_5E06,Patricia (Pat) Mitchell,1,2018
ad56fdf4fc32a6a82a384f65a3e26e187553d63233558b9f7aa69c90,smd_7F01,Tyrell M. Holcomb,2,2016
adafb54bef17553c1012152c55f3e3327710eaad485e81474a4729c7,smd_8E02,Cheryl Moore,1,2018
ae097b7e3fcbd90ca08b3401712f774e6083dbf474e04ba42d0354aa,smd_6D07,Meredith Fascett,2,2014
ae39dc44add6f556e87d1f45dccfa80444c068bdafac5207ae0ea0e7,smd_5C01,Laurence Telson,1,2018
ae3e5326b3e85002a188ff4e2fc4ed6279fab3e2f2b6994d6e8d7596,smd_3D01,Benjamin Tessler,1,2014
ae5a38e1b992a7c6fa5c336bb9d9671e048ab2149dc5cce44509e28d,smd_5C02,Lauren Rogers,1,2018
aee454cb87d45c01fc48ac456d1123359d85aa8afa386b35f77e06d9,smd_6E02,Leroy Joseph Thorpe Jr.,3,2012
af224c141be0fe6046b40afa581610d773d09abe86b48519eaeeedde,smd_7D03,Dorothy Douglas,3,2014
af70e50e78949a6d2101e6c415f216c68b61bbcbcbdbbddd78e94608,smd_6B03,Brian Ready,1,2018
af9a7d83d1b33fde5a3f146b58445fc6380faa7161000eaf16d450c5,smd_6B07,Sara Loveland,1,2012
afaadb954c1c7ac4ae30c2ae2b2d296fb6bd61ecbe093f883a926c8c,smd_1B12,Erling (Erl) Bailey,1,2012
b02e4eb2b4ba2320c938c45e51d91eabd54ae5eeabeff6f1a7512de9,smd_3F04,"John Wilson, Jr.",1,2012
b068e93eb0260f6ac8f2bffefc3a944fd2934f80ebbc9e5f81ab9372,smd_3G05,Deean Rubin,1,2018
b0b7598cf148084378e171147469a908909d98a30ea2aca477cf40c0,smd_3D01,Michael Mazzuchi,1,2012
b0bf89d648287003b3c9561e108c306be45fae801f5a681ee9148664,smd_3F07,Patrick Jakopchek,2,2016
b0d41cc2c38844f5ca653485619733642c9360cfe452ccc33940cd46,smd_5C04,"Bernice ""Bb"" Young",1,2016
b0f9707198be5feace954171aaf84e898442a27e1636b674636daf1a,smd_5E09,Kirby Vining,4,2012
b115b10b9de159bb4012d1cb290807229d81f9ef7f0f243d6ef4be0b,smd_5C01,Gail Brevard,3,2014
b1550f4cca39e2ca24f1e2d3e88d5054cd6d593d782ed7c5d26951b9,smd_1A12,Rosalind M. Gilliam,1,2012
b15fbcc2ccb7b3f0c1ac1eb3fdfe3bb1e12668c1108ca6c7aa3f761d,smd_8C02,Dion Jordan,1,2012
b18c301fe68f42a6118b00542e8a8c8a54fcc8187ca86beeda5509fb,smd_2B03,Vincent E. Slatt,1,2018
b1e5f6bdf32e1db6eab937dd6f4c8e0c44fab068daf077608431cab9,smd_1A03,Steve Swank,1,2012
b1e9c1cd00e89322b8caa4b1c1e30011604b2743c7c40ace5fbaa4ff,smd_7C07,Alexis Payne,1,2018
b26350876193351045ae830efbb8aaed2c41cfaf82b4ee3414a57927,smd_4D03,Lisa Colbert,3,2012
b311b2e6214bbbcc2b033a40e2187c002070380f1682dc096be75867,smd_1D04,Rosa Rivas,1,2014
b35af3dde278a094790140879b5d4312e52e1610395469cd477abd1d,smd_5E07,Eric Jenkins,1,2012
b35c64d04d159add7341888b13878013d2e82e3b82e0d058ba30202c,smd_7E04,Myron Smith,3,2012
b3a876ff6b6472729de3c68bc658959b29e6ca4fcf23da8bf37a55ab,smd_7F05,Karen Settles,4,2012
b3f6ce3d3def76a8abd9265619c42f631697dea75cdcf2ff3509c251,smd_7F01,Evie Washington,2,2012
b44e9c2a02598151a0c4ff84461496bfbe1a09de2d97c7d2216252fd,smd_3D06,Stephen Gardner,2,2014
b5343bf98d9bc6527b2cb94876b7bb19b25bb3dccac5f4377bff485e,smd_2F03,Pepin Andrew Tuma,1,2016
b57a88b33105eb98ea50b01c300d7f320a942736d6c86656c8a91ca4,smd_8D06,Thea Dyson,1,2012
b68a8e904ea9fd2ce34912d6dd76cceb3a77acfddec4c8428ed65507,smd_1C02,Hector Huezo,3,2014
b6d5afb380793a142f5ea54956149dd9dc960673950051a78c07c6b5,smd_6B03,Randy Steer,1,2012
b71d65a84018442032b8056f03af67bdb665e9b3bcbe7a1ae3691587,smd_6A01,J. Omar Mahmud,2,2012
