smd_id,lon,lat,smd,current_commissioner,commissioner_elect,votes_2020,map_display_box
smd_4C06,-77.02701355894318,38.93782782386115,4C06,Namatie Sia Mansaray,,1139,"<b>District 4C06</b><br/><a href=""ancs/districts/4c06.html"">District Page</a><br/>Commissioner: Namatie Sia Mansaray"
smd_4C07,-77.02342012056177,38.94347120578208,4C07,Paul Johnson,,1067,"<b>District 4C07</b><br/><a href=""ancs/districts/4c07.html"">District Page</a><br/>Commissioner: Paul Johnson"
smd_4C08,-77.02170663268122,38.93927564016201,4C08,Clara Haskell Botstein,,1064,"<b>District 4C08</b><br/><a href=""ancs/districts/4c08.html"">District Page</a><br/>Commissioner: Clara Haskell Botstein"
smd_4C09,-77.01801845511864,38.946066936532695,4C09,Alan Wehler,,851,"<b>District 4C09</b><br/><a href=""ancs/districts/4c09.html"">District Page</a><br/>Commissioner: Alan Wehler"
smd_4C10,-77.01618636172047,38.9414667394034,4C10,Jonah Goodman,,1105,"<b>District 4C10</b><br/><a href=""ancs/districts/4c10.html"">District Page</a><br/>Commissioner: Jonah Goodman"
smd_4D01,-77.02613507054205,38.95613130868148,4D01,Erik Lindsjo,,681,"<b>District 4D01</b><br/><a href=""ancs/districts/4d01.html"">District Page</a><br/>Commissioner: Erik Lindsjo"
smd_4D02,-77.01526788149077,38.954819233105404,4D02,Renée L. Bowser,,996,"<b>District 4D02</b><br/><a href=""ancs/districts/4d02.html"">District Page</a><br/>Commissioner: Renée L. Bowser"
smd_4D03,-77.019022972573,38.95254754763975,4D03,Aryan Rodriguez Bocquet,,1012,"<b>District 4D03</b><br/><a href=""ancs/districts/4d03.html"">District Page</a><br/>Commissioner: Aryan Rodriguez Bocquet"
smd_4D04,-77.02466356950933,38.95238557972383,4D04,Zachary Israel,,927,"<b>District 4D04</b><br/><a href=""ancs/districts/4d04.html"">District Page</a><br/>Commissioner: Zachary Israel"
smd_4D05,-77.01235239264876,38.94901032042865,4D05,Eric Smith,,186,"<b>District 4D05</b><br/><a href=""ancs/districts/4d05.html"">District Page</a><br/>Commissioner: Eric Smith"
smd_4D06,-77.02338923033362,38.948408192982214,4D06,Jonathan Nobil,,880,"<b>District 4D06</b><br/><a href=""ancs/districts/4d06.html"">District Page</a><br/>Commissioner: Jonathan Nobil"
smd_5A01,-76.99382974488842,38.95504958588149,5A01,Damion McDuffie Sr.,,1173,"<b>District 5A01</b><br/><a href=""ancs/districts/5a01.html"">District Page</a><br/>Commissioner: Damion McDuffie Sr."
smd_5A02,-76.98801417468205,38.949484506349094,5A02,Charles T. Lockett,,1023,"<b>District 5A02</b><br/><a href=""ancs/districts/5a02.html"">District Page</a><br/>Commissioner: Charles T. Lockett"
smd_5A03,-76.99160751520242,38.945741633441614,5A03,Emily Singer Lucio,,1057,"<b>District 5A03</b><br/><a href=""ancs/districts/5a03.html"">District Page</a><br/>Commissioner: Emily Singer Lucio"
smd_5A04,-77.00051799770179,38.93893953765895,5A04,Alex Rojas,,3,"<b>District 5A04</b><br/><a href=""ancs/districts/5a04.html"">District Page</a><br/>Commissioner: Alex Rojas"
smd_5A05,-77.01084301972566,38.93564759980572,5A05,Ronnie Edwards,,420,"<b>District 5A05</b><br/><a href=""ancs/districts/5a05.html"">District Page</a><br/>Commissioner: Ronnie Edwards"
smd_5A06,-77.00541764882338,38.94176078817344,5A06,Derrick O. Holloway Sr.,,781,"<b>District 5A06</b><br/><a href=""ancs/districts/5a06.html"">District Page</a><br/>Commissioner: Derrick O. Holloway Sr."
smd_5A07,-77.00528704818366,38.95060568926663,5A07,Sandi Washington,,563,"<b>District 5A07</b><br/><a href=""ancs/districts/5a07.html"">District Page</a><br/>Commissioner: Sandi Washington"
smd_5A08,-76.99892588921581,38.950872888075345,5A08,Gordon-Andrew Fletcher,,1399,"<b>District 5A08</b><br/><a href=""ancs/districts/5a08.html"">District Page</a><br/>Commissioner: Gordon-Andrew Fletcher"
smd_5B01,-76.97707352000397,38.94223390846909,5B01,Gayle Carley,,1342,"<b>District 5B01</b><br/><a href=""ancs/districts/5b01.html"">District Page</a><br/>Commissioner: Gayle Carley"
smd_5B02,-76.98406594895962,38.937478629200456,5B02,Ursula Higgins,,1127,"<b>District 5B02</b><br/><a href=""ancs/districts/5b02.html"">District Page</a><br/>Commissioner: Ursula Higgins"
smd_5B03,-76.98340621277521,38.929465435510906,5B03,"Sukhprita ""Prita"" Piekara",,994,"<b>District 5B03</b><br/><a href=""ancs/districts/5b03.html"">District Page</a><br/>Commissioner: Sukhprita ""Prita"" Piekara"
smd_5B04,-76.99147963144237,38.92732985254151,5B04,Ra Amin,,1212,"<b>District 5B04</b><br/><a href=""ancs/districts/5b04.html"">District Page</a><br/>Commissioner: Ra Amin"
smd_5B05,-76.99158859684792,38.938365221053154,5B05,Colleen Costello,,1205,"<b>District 5B05</b><br/><a href=""ancs/districts/5b05.html"">District Page</a><br/>Commissioner: Colleen Costello"
smd_5C01,-76.96948872033296,38.93420601337621,5C01,Gail Brevard,,1112,"<b>District 5C01</b><br/><a href=""ancs/districts/5c01.html"">District Page</a><br/>Commissioner: Gail Brevard"
smd_5C02,-76.96829489423114,38.92590267477644,5C02,Lauren Rogers,,918,"<b>District 5C02</b><br/><a href=""ancs/districts/5c02.html"">District Page</a><br/>Commissioner: Lauren Rogers"
smd_5C03,-76.9535129993392,38.92385718381498,5C03,(vacant),,1523,"<b>District 5C03</b><br/><a href=""ancs/districts/5c03.html"">District Page</a><br/>Commissioner: (vacant)"
smd_5C04,-76.96475149980802,38.915338157293476,5C04,Jacqueline Manning,,924,"<b>District 5C04</b><br/><a href=""ancs/districts/5c04.html"">District Page</a><br/>Commissioner: Jacqueline Manning"
smd_5C05,-76.99074951174029,38.91759488801578,5C05,Darlene Oliver,,1109,"<b>District 5C05</b><br/><a href=""ancs/districts/5c05.html"">District Page</a><br/>Commissioner: Darlene Oliver"
smd_5C06,-76.98204937044102,38.922862642895176,5C06,Harry Thomas Jr.,,854,"<b>District 5C06</b><br/><a href=""ancs/districts/5c06.html"">District Page</a><br/>Commissioner: Harry Thomas Jr."
smd_5C07,-76.97437258069037,38.927971427612746,5C07,Jeremiah Montague Jr.,,991,"<b>District 5C07</b><br/><a href=""ancs/districts/5c07.html"">District Page</a><br/>Commissioner: Jeremiah Montague Jr."
smd_5D01,-76.99064442256427,38.91061641442718,5D01,Sebrena L. Rhodes,,890,"<b>District 5D01</b><br/><a href=""ancs/districts/5d01.html"">District Page</a><br/>Commissioner: Sebrena L. Rhodes"
smd_5D02,-76.9836910371288,38.90766055331324,5D02,Salvador Sauceda-Guzman,,815,"<b>District 5D02</b><br/><a href=""ancs/districts/5d02.html"">District Page</a><br/>Commissioner: Salvador Sauceda-Guzman"
smd_5D03,-76.97954574629608,38.90397226823643,5D03,Latoya Moore,,1006,"<b>District 5D03</b><br/><a href=""ancs/districts/5d03.html"">District Page</a><br/>Commissioner: Latoya Moore"
smd_5D04,-76.96724274931964,38.901359210927275,5D04,Bernice S Blacknell,,634,"<b>District 5D04</b><br/><a href=""ancs/districts/5d04.html"">District Page</a><br/>Commissioner: Bernice S Blacknell"
smd_5D05,-76.97590932436017,38.90138645159141,5D05,Sydelle Moore,,838,"<b>District 5D05</b><br/><a href=""ancs/districts/5d05.html"">District Page</a><br/>Commissioner: Sydelle Moore"
smd_5D06,-76.98721548375867,38.903233256499036,5D06,Zachary Hoffman,,1219,"<b>District 5D06</b><br/><a href=""ancs/districts/5d06.html"">District Page</a><br/>Commissioner: Zachary Hoffman"
smd_5D07,-76.98518995136388,38.90523502009881,5D07,Stephen Cobb,,908,"<b>District 5D07</b><br/><a href=""ancs/districts/5d07.html"">District Page</a><br/>Commissioner: Stephen Cobb"
smd_5E01,-76.99893455474744,38.928735430933365,5E01,Michael Braeuninger,,1060,"<b>District 5E01</b><br/><a href=""ancs/districts/5e01.html"">District Page</a><br/>Commissioner: Michael Braeuninger"
smd_5E02,-76.99765873759287,38.922677431360114,5E02,Patricia Williams,,632,"<b>District 5E02</b><br/><a href=""ancs/districts/5e02.html"">District Page</a><br/>Commissioner: Patricia Williams"
smd_5E03,-77.0016035590709,38.91530799928328,5E03,Denise L. Wright,,1759,"<b>District 5E03</b><br/><a href=""ancs/districts/5e03.html"">District Page</a><br/>Commissioner: Denise L. Wright"
smd_5E04,-77.006722040401,38.91288991105692,5E04,Sylvia M. Pinkney,,1238,"<b>District 5E04</b><br/><a href=""ancs/districts/5e04.html"">District Page</a><br/>Commissioner: Sylvia M. Pinkney"
smd_5E05,-77.01275611544119,38.90911155020356,5E05,Bradley Ashton Thomas,,1157,"<b>District 5E05</b><br/><a href=""ancs/districts/5e05.html"">District Page</a><br/>Commissioner: Bradley Ashton Thomas"
smd_5E06,-77.01343177776575,38.912611855190185,5E06,Karla M. Lewis,,982,"<b>District 5E06</b><br/><a href=""ancs/districts/5e06.html"">District Page</a><br/>Commissioner: Karla M. Lewis"
smd_5E07,-77.01177367218601,38.91517828488409,5E07,Bertha G. Holliday,,1115,"<b>District 5E07</b><br/><a href=""ancs/districts/5e07.html"">District Page</a><br/>Commissioner: Bertha G. Holliday"
smd_5E08,-77.01195951286124,38.91862272119303,5E08,Robert Vinson Brannum,,873,"<b>District 5E08</b><br/><a href=""ancs/districts/5e08.html"">District Page</a><br/>Commissioner: Robert Vinson Brannum"
smd_5E09,-77.0103626994532,38.92404280713379,5E09,Dianne Barnes,,1055,"<b>District 5E09</b><br/><a href=""ancs/districts/5e09.html"">District Page</a><br/>Commissioner: Dianne Barnes"
smd_5E10,-77.00271016086872,38.92172524365698,5E10,Sally Hobaugh,,1270,"<b>District 5E10</b><br/><a href=""ancs/districts/5e10.html"">District Page</a><br/>Commissioner: Sally Hobaugh"
smd_6A01,-76.99324387292594,38.90183999470665,6A01,Keya Chatterjee,,1292,"<b>District 6A01</b><br/><a href=""ancs/districts/6a01.html"">District Page</a><br/>Commissioner: Keya Chatterjee"
smd_6A02,-76.99258368846763,38.89782381467033,6A02,Phil Toomajian,,935,"<b>District 6A02</b><br/><a href=""ancs/districts/6a02.html"">District Page</a><br/>Commissioner: Phil Toomajian"
smd_6A03,-76.99260809216042,38.89217575772842,6A03,Michael Soderman,,998,"<b>District 6A03</b><br/><a href=""ancs/districts/6a03.html"">District Page</a><br/>Commissioner: Michael Soderman"
smd_6A04,-76.98725395884597,38.8915079011831,6A04,Amber Gove,,1285,"<b>District 6A04</b><br/><a href=""ancs/districts/6a04.html"">District Page</a><br/>Commissioner: Amber Gove"
smd_6A05,-76.98814638312835,38.894852093131306,6A05,Laura Gentile,,1274,"<b>District 6A05</b><br/><a href=""ancs/districts/6a05.html"">District Page</a><br/>Commissioner: Laura Gentile"
smd_6A06,-76.98556040892012,38.8983277643829,6A06,Robb Dooling,,1281,"<b>District 6A06</b><br/><a href=""ancs/districts/6a06.html"">District Page</a><br/>Commissioner: Robb Dooling"
smd_6A07,-76.98007437166936,38.89752689743157,6A07,Sondra Phillips-Gilbert,,1047,"<b>District 6A07</b><br/><a href=""ancs/districts/6a07.html"">District Page</a><br/>Commissioner: Sondra Phillips-Gilbert"
smd_6A08,-76.9793258976424,38.892365696430005,6A08,Brian Alcorn,,1084,"<b>District 6A08</b><br/><a href=""ancs/districts/6a08.html"">District Page</a><br/>Commissioner: Brian Alcorn"
smd_6B01,-77.00501797127944,38.88563824251954,6B01,Jennifer E. Samolyk,,739,"<b>District 6B01</b><br/><a href=""ancs/districts/6b01.html"">District Page</a><br/>Commissioner: Jennifer E. Samolyk"
smd_6B02,-76.99757543929242,38.88682076130325,6B02,Gerald Sroufe,,945,"<b>District 6B02</b><br/><a href=""ancs/districts/6b02.html"">District Page</a><br/>Commissioner: Gerald Sroufe"
smd_6B03,-76.99831202900832,38.881806327233264,6B03,Brian Ready,,1091,"<b>District 6B03</b><br/><a href=""ancs/districts/6b03.html"">District Page</a><br/>Commissioner: Brian Ready"
smd_6B04,-76.9927869528626,38.8807234491681,6B04,Kirsten Oldenburg,,888,"<b>District 6B04</b><br/><a href=""ancs/districts/6b04.html"">District Page</a><br/>Commissioner: Kirsten Oldenburg"
smd_6B05,-76.99225497157933,38.88737846789846,6B05,Steven Holtzman,,1048,"<b>District 6B05</b><br/><a href=""ancs/districts/6b05.html"">District Page</a><br/>Commissioner: Steven Holtzman"
smd_6B06,-76.98475741709908,38.8780765229961,6B06,Corey Holman,,1227,"<b>District 6B06</b><br/><a href=""ancs/districts/6b06.html"">District Page</a><br/>Commissioner: Corey Holman"
smd_6B07,-76.98815143626224,38.87912673605264,6B07,Edward Ryder,,301,"<b>District 6B07</b><br/><a href=""ancs/districts/6b07.html"">District Page</a><br/>Commissioner: Edward Ryder"
smd_6B08,-76.98606095475759,38.887449773604686,6B08,Peter Wright,,1061,"<b>District 6B08</b><br/><a href=""ancs/districts/6b08.html"">District Page</a><br/>Commissioner: Peter Wright"
smd_6B09,-76.97872007921583,38.88120791566672,6B09,Alison Horn,,1358,"<b>District 6B09</b><br/><a href=""ancs/districts/6b09.html"">District Page</a><br/>Commissioner: Alison Horn"
smd_6B10,-76.9801097720375,38.88775067401043,6B10,Kathryn Denise Rucker Krepp,,1088,"<b>District 6B10</b><br/><a href=""ancs/districts/6b10.html"">District Page</a><br/>Commissioner: Kathryn Denise Rucker Krepp"
smd_6C01,-77.00202270531067,38.890919233190594,6C01,Christine Healey,,812,"<b>District 6C01</b><br/><a href=""ancs/districts/6c01.html"">District Page</a><br/>Commissioner: Christine Healey"
smd_6C02,-77.01036656232371,38.89572954647416,6C02,Karen Wirt,,510,"<b>District 6C02</b><br/><a href=""ancs/districts/6c02.html"">District Page</a><br/>Commissioner: Karen Wirt"
smd_6C03,-76.99760649411402,38.89448800846996,6C03,Jay Adelstein,,1099,"<b>District 6C03</b><br/><a href=""ancs/districts/6c03.html"">District Page</a><br/>Commissioner: Jay Adelstein"
smd_6C04,-77.00635713010301,38.89861744370039,6C04,Mark Eckenwiler,,1219,"<b>District 6C04</b><br/><a href=""ancs/districts/6c04.html"">District Page</a><br/>Commissioner: Mark Eckenwiler"
smd_6C05,-76.99805387022894,38.90018882169864,6C05,Joel Kelty,,1430,"<b>District 6C05</b><br/><a href=""ancs/districts/6c05.html"">District Page</a><br/>Commissioner: Joel Kelty"
smd_6C06,-77.00472658562312,38.904559695257134,6C06,Drew Courtney,,2945,"<b>District 6C06</b><br/><a href=""ancs/districts/6c06.html"">District Page</a><br/>Commissioner: Drew Courtney"
smd_6D01,-77.02354432274882,38.8833406445981,6D01,Marjorie Lightman,,425,"<b>District 6D01</b><br/><a href=""ancs/districts/6d01.html"">District Page</a><br/>Commissioner: Marjorie Lightman"
smd_6D02,-77.0105063079117,38.88025567931064,6D02,Jared Weiss,,611,"<b>District 6D02</b><br/><a href=""ancs/districts/6d02.html"">District Page</a><br/>Commissioner: Jared Weiss"
smd_6D03,-77.01594817893653,38.88220867126714,6D03,Ronald R. Collins,,823,"<b>District 6D03</b><br/><a href=""ancs/districts/6d03.html"">District Page</a><br/>Commissioner: Ronald R. Collins"
smd_6D04,-77.02873656161559,38.877679426219395,6D04,Andy Litsky,,1369,"<b>District 6D04</b><br/><a href=""ancs/districts/6d04.html"">District Page</a><br/>Commissioner: Andy Litsky"
smd_6D05,-77.024351966625,38.86475860736913,6D05,"Fredrica ""Rikki"" Kramer",,1232,"<b>District 6D05</b><br/><a href=""ancs/districts/6d05.html"">District Page</a><br/>Commissioner: Fredrica ""Rikki"" Kramer"
smd_6D06,-77.01166163745717,38.87226585647069,6D06,Rhonda N. Hamilton,,1046,"<b>District 6D06</b><br/><a href=""ancs/districts/6d06.html"">District Page</a><br/>Commissioner: Rhonda N. Hamilton"
smd_6D07,-76.9997137872511,38.87519538579514,6D07,Edward Daniels,,3116,"<b>District 6D07</b><br/><a href=""ancs/districts/6d07.html"">District Page</a><br/>Commissioner: Edward Daniels"
smd_6E01,-77.02418046899145,38.911644172699546,6E01,Michael Eichler,,1173,"<b>District 6E01</b><br/><a href=""ancs/districts/6e01.html"">District Page</a><br/>Commissioner: Michael Eichler"
smd_6E02,-77.01891591795477,38.91157992219897,6E02,Alex Lopez,,1065,"<b>District 6E02</b><br/><a href=""ancs/districts/6e02.html"">District Page</a><br/>Commissioner: Alex Lopez"
smd_6E03,-77.02109813054655,38.90724995471025,6E03,Frank S. Wiggins,,691,"<b>District 6E03</b><br/><a href=""ancs/districts/6e03.html"">District Page</a><br/>Commissioner: Frank S. Wiggins"
smd_6E04,-77.01778597258424,38.90576409697886,6E04,Rachelle P. Nigro,,1409,"<b>District 6E04</b><br/><a href=""ancs/districts/6e04.html"">District Page</a><br/>Commissioner: Rachelle P. Nigro"
smd_6E05,-77.01835018760464,38.9025312361808,6E05,Patrick K. Parlej,,1634,"<b>District 6E05</b><br/><a href=""ancs/districts/6e05.html"">District Page</a><br/>Commissioner: Patrick K. Parlej"
smd_6E06,-77.0105258117522,38.90532000163317,6E06,Denise E Blackson,,341,"<b>District 6E06</b><br/><a href=""ancs/districts/6e06.html"">District Page</a><br/>Commissioner: Denise E Blackson"
smd_6E07,-77.01263143949933,38.90104588150669,6E07,Kevin M. Rogers,,1063,"<b>District 6E07</b><br/><a href=""ancs/districts/6e07.html"">District Page</a><br/>Commissioner: Kevin M. Rogers"
smd_7B01,-76.96447021856075,38.881706501332545,7B01,Chioma J. Iwuoha,,1039,"<b>District 7B01</b><br/><a href=""ancs/districts/7b01.html"">District Page</a><br/>Commissioner: Chioma J. Iwuoha"
smd_7B02,-76.9666515103238,38.86518986242773,7B02,Tiffany L. Brown,,1043,"<b>District 7B02</b><br/><a href=""ancs/districts/7b02.html"">District Page</a><br/>Commissioner: Tiffany L. Brown"
smd_7B03,-76.97047923568563,38.874037026566576,7B03,Travis R. Swanson,,170,"<b>District 7B03</b><br/><a href=""ancs/districts/7b03.html"">District Page</a><br/>Commissioner: Travis R. Swanson"
smd_7B04,-76.96010734754208,38.86901853340369,7B04,Cydne Smith Nash,,1204,"<b>District 7B04</b><br/><a href=""ancs/districts/7b04.html"">District Page</a><br/>Commissioner: Cydne Smith Nash"
smd_7B05,-76.96224120325357,38.85720646814809,7B05,Donna Robinson,,985,"<b>District 7B05</b><br/><a href=""ancs/districts/7b05.html"">District Page</a><br/>Commissioner: Donna Robinson"
smd_7B06,-76.95373302654265,38.86150069775464,7B06,Kelvin Brown,,1285,"<b>District 7B06</b><br/><a href=""ancs/districts/7b06.html"">District Page</a><br/>Commissioner: Kelvin Brown"
smd_7B07,-76.95183753909572,38.87203566258208,7B07,D.L. Humphrey,,1161,"<b>District 7B07</b><br/><a href=""ancs/districts/7b07.html"">District Page</a><br/>Commissioner: D.L. Humphrey"
smd_7C01,-76.92816235466637,38.89816717664699,7C01,Patricia A. Malloy,,922,"<b>District 7C01</b><br/><a href=""ancs/districts/7c01.html"">District Page</a><br/>Commissioner: Patricia A. Malloy"
smd_7C02,-76.92477030157829,38.89226874033289,7C02,Yolanda Fields,,817,"<b>District 7C02</b><br/><a href=""ancs/districts/7c02.html"">District Page</a><br/>Commissioner: Yolanda Fields"
smd_7C03,-76.93178598734984,38.893784258380954,7C03,Vince Van,,789,"<b>District 7C03</b><br/><a href=""ancs/districts/7c03.html"">District Page</a><br/>Commissioner: Vince Van"
smd_7C04,-76.9249062152373,38.901840561344926,7C04,Anthony Lorenzo Green,,938,"<b>District 7C04</b><br/><a href=""ancs/districts/7c04.html"">District Page</a><br/>Commissioner: Anthony Lorenzo Green"
smd_7C05,-76.91597671619945,38.89314393419984,7C05,Mary L. Gaffney,,967,"<b>District 7C05</b><br/><a href=""ancs/districts/7c05.html"">District Page</a><br/>Commissioner: Mary L. Gaffney"
smd_7C06,-76.92137980393385,38.898713272125185,7C06,Victoria Clark,,753,"<b>District 7C06</b><br/><a href=""ancs/districts/7c06.html"">District Page</a><br/>Commissioner: Victoria Clark"
smd_7C07,-76.93100211945004,38.90649796997553,7C07,Antawan Holmes,,980,"<b>District 7C07</b><br/><a href=""ancs/districts/7c07.html"">District Page</a><br/>Commissioner: Antawan Holmes"
smd_7D01,-76.97011064049288,38.893474139988,7D01,Tamara Blair,,1028,"<b>District 7D01</b><br/><a href=""ancs/districts/7d01.html"">District Page</a><br/>Commissioner: Tamara Blair"
smd_7D02,-76.94313562861032,38.90533518636384,7D02,Siraaj M. Hasan,,887,"<b>District 7D02</b><br/><a href=""ancs/districts/7d02.html"">District Page</a><br/>Commissioner: Siraaj M. Hasan"
smd_7D03,-76.94458928449603,38.91023913960629,7D03,Dorothy Douglas,,571,"<b>District 7D03</b><br/><a href=""ancs/districts/7d03.html"">District Page</a><br/>Commissioner: Dorothy Douglas"
smd_7D04,-76.95862869832033,38.893489719590335,7D04,Milton Hardy,,1047,"<b>District 7D04</b><br/><a href=""ancs/districts/7d04.html"">District Page</a><br/>Commissioner: Milton Hardy"
smd_7D05,-76.93780114952726,38.89321456785003,7D05,Stephanie Audain,,1075,"<b>District 7D05</b><br/><a href=""ancs/districts/7d05.html"">District Page</a><br/>Commissioner: Stephanie Audain"
smd_7D06,-76.94138129096291,38.898130295364005,7D06,Rebecca J. Morris,,837,"<b>District 7D06</b><br/><a href=""ancs/districts/7d06.html"">District Page</a><br/>Commissioner: Rebecca J. Morris"
smd_7D07,-76.95425475150293,38.90132310013176,7D07,Wendell Felder,,193,"<b>District 7D07</b><br/><a href=""ancs/districts/7d07.html"">District Page</a><br/>Commissioner: Wendell Felder"
smd_7E01,-76.93690312171013,38.877801071287095,7E01,Veda Rasheed,,958,"<b>District 7E01</b><br/><a href=""ancs/districts/7e01.html"">District Page</a><br/>Commissioner: Veda Rasheed"
smd_7E02,-76.94078893684728,38.87229416990944,7E02,Tierra J. Fletcher,,1102,"<b>District 7E02</b><br/><a href=""ancs/districts/7e02.html"">District Page</a><br/>Commissioner: Tierra J. Fletcher"
smd_7E03,-76.93317685691237,38.880284221186,7E03,De'ashia Deas,,106,"<b>District 7E03</b><br/><a href=""ancs/districts/7e03.html"">District Page</a><br/>Commissioner: De'ashia Deas"
smd_7E04,-76.93402258070351,38.88586462953135,7E04,Natasha Dupee,,1146,"<b>District 7E04</b><br/><a href=""ancs/districts/7e04.html"">District Page</a><br/>Commissioner: Natasha Dupee"
smd_7E05,-76.92980108874141,38.88593348945492,7E05,Sharon Jafari,,755,"<b>District 7E05</b><br/><a href=""ancs/districts/7e05.html"">District Page</a><br/>Commissioner: Sharon Jafari"
smd_7E06,-76.9242075327959,38.88489694769902,7E06,Delia Houseal,,896,"<b>District 7E06</b><br/><a href=""ancs/districts/7e06.html"">District Page</a><br/>Commissioner: Delia Houseal"
smd_7E07,-76.91994135665442,38.88773127529494,7E07,Kimberly Martin,,976,"<b>District 7E07</b><br/><a href=""ancs/districts/7e07.html"">District Page</a><br/>Commissioner: Kimberly Martin"
smd_7F01,-76.94725426555108,38.89407883623808,7F01,Tyrell M. Holcomb,,1224,"<b>District 7F01</b><br/><a href=""ancs/districts/7f01.html"">District Page</a><br/>Commissioner: Tyrell M. Holcomb"
smd_7F02,-76.94379618196321,38.88552760092518,7F02,Terrance Hunter,,1095,"<b>District 7F02</b><br/><a href=""ancs/districts/7f02.html"">District Page</a><br/>Commissioner: Terrance Hunter"
smd_7F03,-76.93739040011303,38.88390696464097,7F03,Whitney Weston,,113,"<b>District 7F03</b><br/><a href=""ancs/districts/7f03.html"">District Page</a><br/>Commissioner: Whitney Weston"
smd_7F04,-76.95389730149519,38.88206889978852,7F04,Racquel Codling,,400,"<b>District 7F04</b><br/><a href=""ancs/districts/7f04.html"">District Page</a><br/>Commissioner: Racquel Codling"
smd_7F05,-76.94943724395108,38.88565657068758,7F05,Brittany N. Hughes,,878,"<b>District 7F05</b><br/><a href=""ancs/districts/7f05.html"">District Page</a><br/>Commissioner: Brittany N. Hughes"
smd_7F06,-76.95485138464196,38.89016355022197,7F06,Betty J. Diggs,,862,"<b>District 7F06</b><br/><a href=""ancs/districts/7f06.html"">District Page</a><br/>Commissioner: Betty J. Diggs"
smd_7F07,-76.97035016664961,38.88561598125518,7F07,Joel Castόn,,23,"<b>District 7F07</b><br/><a href=""ancs/districts/7f07.html"">District Page</a><br/>Commissioner: Joel Castόn"
smd_8A01,-76.97871677680264,38.87316866141457,8A01,Holly Muhammad,,945,"<b>District 8A01</b><br/><a href=""ancs/districts/8a01.html"">District Page</a><br/>Commissioner: Holly Muhammad"
smd_8A02,-76.98361891661939,38.86990408668088,8A02,Barbara J. Clark,,965,"<b>District 8A02</b><br/><a href=""ancs/districts/8a02.html"">District Page</a><br/>Commissioner: Barbara J. Clark"
smd_8A03,-76.97316542428722,38.86726801701096,8A03,Brian K Thompson,,864,"<b>District 8A03</b><br/><a href=""ancs/districts/8a03.html"">District Page</a><br/>Commissioner: Brian K Thompson"
smd_8A04,-76.98179954868235,38.8609822339344,8A04,Laneice Moore,,593,"<b>District 8A04</b><br/><a href=""ancs/districts/8a04.html"">District Page</a><br/>Commissioner: Laneice Moore"
smd_8A05,-76.98312127650215,38.86460887848001,8A05,Jamila White,,949,"<b>District 8A05</b><br/><a href=""ancs/districts/8a05.html"">District Page</a><br/>Commissioner: Jamila White"
smd_8A06,-76.99367486612934,38.866457315419346,8A06,"Robin ""Ward 8"" McKinney",,1141,"<b>District 8A06</b><br/><a href=""ancs/districts/8a06.html"">District Page</a><br/>Commissioner: Robin ""Ward 8"" McKinney"
smd_8A07,-76.98927646798415,38.85864903402259,8A07,Steven Tiller,,1093,"<b>District 8A07</b><br/><a href=""ancs/districts/8a07.html"">District Page</a><br/>Commissioner: Steven Tiller"
smd_8B01,-76.97632268510915,38.860305347525504,8B01,Khadijah Watson,,165,"<b>District 8B01</b><br/><a href=""ancs/districts/8b01.html"">District Page</a><br/>Commissioner: Khadijah Watson"
smd_8B02,-76.96996280093731,38.85818499959079,8B02,Paul Trantham,,103,"<b>District 8B02</b><br/><a href=""ancs/districts/8b02.html"">District Page</a><br/>Commissioner: Paul Trantham"
smd_8B03,-76.97214103769088,38.85354596377001,8B03,Charles H. Wilson,,864,"<b>District 8B03</b><br/><a href=""ancs/districts/8b03.html"">District Page</a><br/>Commissioner: Charles H. Wilson"
smd_8B04,-76.98559035980097,38.85483126733924,8B04,Kevin B. Coleman,,599,"<b>District 8B04</b><br/><a href=""ancs/districts/8b04.html"">District Page</a><br/>Commissioner: Kevin B. Coleman"
smd_8B05,-76.96734893381765,38.85247391689203,8B05,Michelle Kiah,,573,"<b>District 8B05</b><br/><a href=""ancs/districts/8b05.html"">District Page</a><br/>Commissioner: Michelle Kiah"
smd_8B06,-76.96985061212689,38.847131509783814,8B06,Humam Abdulmalik,,617,"<b>District 8B06</b><br/><a href=""ancs/districts/8b06.html"">District Page</a><br/>Commissioner: Humam Abdulmalik"
smd_8B07,-76.97724831843504,38.8443999175531,8B07,(vacant),,100,"<b>District 8B07</b><br/><a href=""ancs/districts/8b07.html"">District Page</a><br/>Commissioner: (vacant)"
smd_8C01,-77.01227383323813,38.85364990271837,8C01,Kwasi Seitu,,510,"<b>District 8C01</b><br/><a href=""ancs/districts/8c01.html"">District Page</a><br/>Commissioner: Kwasi Seitu"
smd_8C02,-77.00000104255886,38.85276251716703,8C02,Victoria Akinseye,,719,"<b>District 8C02</b><br/><a href=""ancs/districts/8c02.html"">District Page</a><br/>Commissioner: Victoria Akinseye"
smd_8C03,-76.99358057624295,38.846750638064606,8C03,Tasha J. Powell,,994,"<b>District 8C03</b><br/><a href=""ancs/districts/8c03.html"">District Page</a><br/>Commissioner: Tasha J. Powell"
smd_8C04,-77.00277161283013,38.834221398395535,8C04,"Travon ""Ward8"" Hawkins",,954,"<b>District 8C04</b><br/><a href=""ancs/districts/8c04.html"">District Page</a><br/>Commissioner: Travon ""Ward8"" Hawkins"
